"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Explainable AI for clinical and remote health applications: a survey on tabular and time series data","https://scispace.com/paper/explainable-ai-for-clinical-and-remote-health-applications-a-2kbwxdzm","2022","Journal Article","Artificial Intelligence Review","Flavio Di Martino
Franca Delmastro","10.1007/s10462-022-10304-3","https://scispace.com/pdf/explainable-ai-for-clinical-and-remote-health-applications-a-2kbwxdzm.pdf","Nowadays Artificial Intelligence (AI) has become a fundamental component of healthcare applications, both clinical and remote, but the best performing AI systems are often too complex to be self-explaining. Explainable AI (XAI) techniques are defined to unveil the reasoning behind the system's predictions and decisions, and they become even more critical when dealing with sensitive and personal health data. It is worth noting that XAI has not gathered the same attention across different research areas and data types, especially in healthcare. In particular, many clinical and remote health applications are based on tabular and time series data, respectively, and XAI is not commonly analysed on these data types, while computer vision and Natural Language Processing (NLP) are the reference applications. To provide an overview of XAI methods that are most suitable for tabular and time series data in the healthcare domain, this paper provides a review of the literature in the last 5 years, illustrating the type of generated explanations and the efforts provided to evaluate their relevance and quality. Specifically, we identify clinical validation, consistency assessment, objective and standardised quality evaluation, and human-centered quality assessment as key features to ensure effective explanations for the end users. Finally, we highlight the main research challenges in the field as well as the limitations of existing XAI methods. ","A review of the literature in the last 5 years, illustrating the type of generated explanations and the efforts provided to evaluate their relevance and quality, is provided in this paper , where the authors identify clinical validation, consistency assessment, objective and standardised quality evaluation, and human-centered quality assessment as key features to ensure effective explanations for the end users."
"Advanced Diabetes Management Using Artificial Intelligence and Continuous Glucose Monitoring Sensors.","https://scispace.com/paper/advanced-diabetes-management-using-artificial-intelligence-2stag99m7u","2020","Journal Article","Sensors","Martina Vettoretti
Giacomo Cappon
Andrea Facchinetti
Giovanni Sparacino","10.3390/S20143870","https://scispace.com/pdf/advanced-diabetes-management-using-artificial-intelligence-2stag99m7u.pdf","Wearable continuous glucose monitoring (CGM) sensors are revolutionizing the treatment of type 1 diabetes (T1D). These sensors provide in real-time, every 1–5 min, the current blood glucose concentration and its rate-of-change, two key pieces of information for improving the determination of exogenous insulin administration and the prediction of forthcoming adverse events, such as hypo-/hyper-glycemia. The current research in diabetes technology is putting considerable effort into developing decision support systems for patient use, which automatically analyze the patient’s data collected by CGM sensors and other portable devices, as well as providing personalized recommendations about therapy adjustments to patients. Due to the large amount of data collected by patients with T1D and their variety, artificial intelligence (AI) techniques are increasingly being adopted in these decision support systems. In this paper, we review the state-of-the-art methodologies using AI and CGM sensors for decision support in advanced T1D management, including techniques for personalized insulin bolus calculation, adaptive tuning of bolus calculator parameters and glucose prediction.","The state-of-the-art methodologies using AI and CGM sensors for decision support in advanced T1D management are reviewed, including techniques for personalized insulin bolus calculation, adaptive tuning of bolus calculator parameters and glucose prediction."
"Artificial Intelligence Methodologies and Their Application to Diabetes.","https://scispace.com/paper/artificial-intelligence-methodologies-and-their-application-3h7tspju4p","2018","Journal Article","Journal of diabetes science and technology","Mercedes Rigla
Gema García-Sáez
Belén Pons
María Hernando","10.1177/1932296817710475","https://journals.sagepub.com/doi/pdf/10.1177/1932296817710475","In the past decade diabetes management has been transformed by the addition of continuous glucose monitoring and insulin pump data More recently, a wide variety of functions and physiologic variables, such as heart rate, hours of sleep, number of steps walked and movement, have been available through wristbands or watches New data, hydration, geolocation, and barometric pressure, among others, will be incorporated in the future All these parameters, when analyzed, can be helpful for patients and doctors' decision support Similar new scenarios have appeared in most medical fields, in such a way that in recent years, there has been an increased interest in the development and application of the methods of artificial intelligence (AI) to decision support and knowledge acquisition Multidisciplinary research teams integrated by computer engineers and doctors are more and more frequent, mirroring the need of cooperation in this new topic AI, as a science, can be defined as the ability to make computers do things that would require intelligence if done by humans Increasingly, diabetes-related journals have been incorporating publications focused on AI tools applied to diabetes In summary, diabetes management scenarios have suffered a deep transformation that forces diabetologists to incorporate skills from new areas This recently needed knowledge includes AI tools, which have become part of the diabetes health care The aim of this article is to explain in an easy and plane way the most used AI methodologies to promote the implication of health care providers-doctors and nurses-in this field","The aim of this article is to explain in an easy and plane way the most used AI methodologies to promote the implication of health care providers—doctors and nurses—in this field."
"Opening the black box of AI-Medicine.","https://scispace.com/paper/opening-the-black-box-of-ai-medicine-27i5578bcb","2021","Journal Article","Journal of Gastroenterology and Hepatology","Aaron I F Poon
Joseph J.Y. Sung","10.1111/JGH.15384","","One of the biggest challenges of utilizing artificial intelligence (AI) in medicine is that physicians are reluctant to trust and adopt something that they do not fully understand and regarded as a ""black box."" Machine Learning (ML) can assist in reading radiological, endoscopic and histological pictures, suggesting diagnosis and predict disease outcome, and even recommending therapy and surgical decisions. However, clinical adoption of these AI tools has been slow because of a lack of trust. Besides clinician's doubt, patients lacking confidence with AI-powered technologies also hamper development. While they may accept the reality that human errors can occur, little tolerance of machine error is anticipated. In order to implement AI medicine successfully, interpretability of ML algorithm needs to improve. Opening the black box in AI medicine needs to take a stepwise approach. Small steps of biological explanation and clinical experience in ML algorithm can help to build trust and acceptance. AI software developers will have to clearly demonstrate that when the ML technologies are integrated into the clinical decision-making process, they can actually help to improve clinical outcome. Enhancing interpretability of ML algorithm is a crucial step in adopting AI in medicine.","In order to implement AI medicine successfully, interpretability of ML algorithm needs to improve as mentioned in this paper, and small steps of biological explanation and clinical experience in ML algorithm can help to build trust and acceptance."
"Transforming Diabetes Care Through Artificial Intelligence: The Future Is Here.","https://scispace.com/paper/transforming-diabetes-care-through-artificial-intelligence-4lgr1lurba","2019","Journal Article","Population Health Management","Irene Dankwa-Mullan
Marc Rivo
Marisol Sepulveda
Yoonyoung Park
Jane L. Snowdon
Kyu Rhee","10.1089/POP.2018.0129","","An estimated 425 million people globally have diabetes, accounting for 12% of the world's health expenditures, and yet 1 in 2 persons remain undiagnosed and untreated. Applications of artificial intelligence (AI) and cognitive computing offer promise in diabetes care. The purpose of this article is to better understand what AI advances may be relevant today to persons with diabetes (PWDs), their clinicians, family, and caregivers. The authors conducted a predefined, online PubMed search of publicly available sources of information from 2009 onward using the search terms ""diabetes"" and ""artificial intelligence."" The study included clinically-relevant, high-impact articles, and excluded articles whose purpose was technical in nature. A total of 450 published diabetes and AI articles met the inclusion criteria. The studies represent a diverse and complex set of innovative approaches that aim to transform diabetes care in 4 main areas: automated retinal screening, clinical decision support, predictive population risk stratification, and patient self-management tools. Many of these new AI-powered retinal imaging systems, predictive modeling programs, glucose sensors, insulin pumps, smartphone applications, and other decision-support aids are on the market today with more on the way. AI applications have the potential to transform diabetes care and help millions of PWDs to achieve better blood glucose control, reduce hypoglycemic episodes, and reduce diabetes comorbidities and complications. AI applications offer greater accuracy, efficiency, ease of use, and satisfaction for PWDs, their clinicians, family, and caregivers.","A predefined, online PubMed search of publicly available sources of information from 2009 onward using the search terms “diabetes” and “artificial intelligence” concluded that 450 published diabetes and AI articles met the inclusion criteria."
"Explainable AI for Healthcare 5.0: Opportunities and Challenges","https://scispace.com/paper/explainable-ai-for-healthcare-5-0-opportunities-and-1n7he1lb","2022","Journal Article","IEEE Access","Deepti Saraswat
Pronaya Bhattacharya
Ashwin Verma
Vivek Kumar Prasad
Sudeep Tanwar
Gulshan Sharma
Pitshou Bokoro
Ravi Sharma","10.1109/access.2022.3197671","https://scispace.com/pdf/explainable-ai-for-healthcare-5-0-opportunities-and-1n7he1lb.pdf","In the healthcare domain, a transformative shift is envisioned towards Healthcare 5.0. It expands the operational boundaries of Healthcare 4.0 and leverages patient-centric digital wellness. Healthcare 5.0 focuses on real-time patient monitoring, ambient control and wellness, and privacy compliance through assisted technologies like artificial intelligence (AI), Internet-of-Things (IoT), big data, and assisted networking channels. However, healthcare operational procedures, verifiability of prediction models, resilience, and lack of ethical and regulatory frameworks are potential hindrances to the realization of Healthcare 5.0. Recently, explainable AI (EXAI) has been a disruptive trend in AI that focuses on the explainability of traditional AI models by leveraging the decision-making of the models and prediction outputs. The explainability factor opens new opportunities to the black-box models and brings confidence in healthcare stakeholders to interpret the machine learning (ML) and deep learning (DL) models. EXAI is focused on improving clinical health practices and brings transparency to the predictive analysis, which is crucial in the healthcare domain. Recent surveys on EXAI in healthcare have not significantly focused on the data analysis and interpretation of models, which lowers its practical deployment opportunities. Owing to the gap, the proposed survey explicitly details the requirements of EXAI in Healthcare 5.0, the operational and data collection process. Based on the review method and presented research questions, systematically, the article unfolds a proposed architecture that presents an EXAI ensemble on the computerized tomography (CT) image classification and segmentation process. A solution taxonomy of EXAI in Healthcare 5.0 is proposed, and operational challenges are presented. A supported case study on electrocardiogram (ECG) monitoring is presented that preserves the privacy of local models via federated learning (FL) and EXAI for metric validation. The case-study is supported through experimental validation. The analysis proves the efficacy of EXAI in health setups that envisions real-life model deployments in a wide range of clinical applications.","A proposed architecture that presents an EXAI ensemble on the computerized tomography (CT) image classification and segmentation process is unfolded that proves the efficacy of EXAI in health setups that envisions real-life model deployments in a wide range of clinical applications."
"Survey of Explainable AI Techniques in Healthcare","https://scispace.com/paper/survey-of-explainable-ai-techniques-in-healthcare-3qntgd4a","2023","Journal Article","Sensors","Ahmad Chaddad
Jihao Peng
Jian Xu
Ahmed Bouridane","10.3390/s23020634","https://scispace.com/pdf/survey-of-explainable-ai-techniques-in-healthcare-3qntgd4a.pdf","Artificial intelligence (AI) with deep learning models has been widely applied in numerous domains, including medical imaging and healthcare tasks. In the medical field, any judgment or decision is fraught with risk. A doctor will carefully judge whether a patient is sick before forming a reasonable explanation based on the patient’s symptoms and/or an examination. Therefore, to be a viable and accepted tool, AI needs to mimic human judgment and interpretation skills. Specifically, explainable AI (XAI) aims to explain the information behind the black-box model of deep learning that reveals how the decisions are made. This paper provides a survey of the most recent XAI techniques used in healthcare and related medical imaging applications. We summarize and categorize the XAI types, and highlight the algorithms used to increase interpretability in medical imaging topics. In addition, we focus on the challenging XAI problems in medical applications and provide guidelines to develop better interpretations of deep learning models using XAI concepts in medical image and text analysis. Furthermore, this survey provides future directions to guide developers and researchers for future prospective investigations on clinical topics, particularly on applications with medical imaging.","A survey of explainable AI techniques used in healthcare and related medical imaging applications can be found in this paper , where the authors provide guidelines to develop better interpretations of deep learning models using XAI concepts in medical image and text analysis."
"Explainable AI (XAI): A systematic meta-survey of current challenges and future opportunities","https://scispace.com/paper/explainable-ai-xai-a-systematic-meta-survey-of-current-zghnjjxd","2023","Journal Article","Knowledge Based Systems","","10.1016/j.knosys.2023.110273","","The past decade has seen significant progress in artificial intelligence (AI), which has resulted in algorithms being adopted for resolving a variety of problems. However, this success has been met by increasing model complexity and employing black-box AI models that lack transparency. In response to this need, Explainable AI (XAI) has been proposed to make AI more transparent and thus advance the adoption of AI in critical domains. Although there are several reviews of XAI topics in the literature that have identified challenges and potential research directions of XAI, these challenges and research directions are scattered. This study, hence, presents a systematic meta-survey of challenges and future research directions in XAI organized in two themes: (1) general challenges and research directions of XAI and (2) challenges and research directions of XAI based on machine learning life cycle’s phases: design, development, and deployment. We believe that our meta-survey contributes to XAI literature by providing a guide for future exploration in the XAI area. ","In this paper , a meta-survey of challenges and future research directions in explainable AI is presented, which is organized in two themes: (1) general challenges and research directions of XAI and (2) challenge and research direction of XA based on machine learning life cycle's phases: design, development and deployment."
"Explainable artificial intelligence: a comprehensive review","https://scispace.com/paper/explainable-artificial-intelligence-a-comprehensive-review-3bp0mxoj18","2021","Journal Article","Artificial Intelligence Review","Dang Minh
H. Xiang Wang
Y. Fen Li
Tan N. Nguyen","10.1007/S10462-021-10088-Y","","Thanks to the exponential growth in computing power and vast amounts of data, artificial intelligence (AI) has witnessed remarkable developments in recent years, enabling it to be ubiquitously adopted in our daily lives. Even though AI-powered systems have brought competitive advantages, the black-box nature makes them lack transparency and prevents them from explaining their decisions. This issue has motivated the introduction of explainable artificial intelligence (XAI), which promotes AI algorithms that can show their internal process and explain how they made decisions. The number of XAI research has increased significantly in recent years, but there lacks a unified and comprehensive review of the latest XAI progress. This review aims to bridge the gap by discovering the critical perspectives of the rapidly growing body of research associated with XAI. After offering the readers a solid XAI background, we analyze and review various XAI methods, which are grouped into (i) pre-modeling explainability, (ii) interpretable model, and (iii) post-modeling explainability. We also pay attention to the current methods that dedicate to interpret and analyze deep learning methods. In addition, we systematically discuss various XAI challenges, such as the trade-off between the performance and the explainability, evaluation methods, security, and policy. Finally, we show the standard approaches that are leveraged to deal with the mentioned challenges.","A review of explainable artificial intelligence (XAI) can be found in this article, where the authors analyze and review various XAI methods, which are grouped into (i) pre-modeling explainability, (ii) interpretable model, and (iii) post-model explainability."
"Faithful and Customizable Explanations of Black Box Models","https://scispace.com/paper/faithful-and-customizable-explanations-of-black-box-models-qev41j2cxf","2019","Proceedings Article","National Conference on Artificial Intelligence","Himabindu Lakkaraju
Ece Kamar
Rich Caruana
Jure Leskovec","10.1145/3306618.3314229","https://dl.acm.org/doi/pdf/10.1145/3306618.3314229","As predictive models increasingly assist human experts (e.g., doctors) in day-to-day decision making, it is crucial for experts to be able to explore and understand how such models behave in different feature subspaces in order to know if and when to trust them. To this end, we propose Model Understanding through Subspace Explanations (MUSE), a novel model agnostic framework which facilitates understanding of a given black box model by explaining how it behaves in subspaces characterized by certain features of interest. Our framework provides end users (e.g., doctors) with the flexibility of customizing the model explanations by allowing them to input the features of interest. The construction of explanations is guided by a novel objective function that we propose to simultaneously optimize for fidelity to the original model, unambiguity and interpretability of the explanation. More specifically, our objective allows us to learn, with optimality guarantees, a small number of compact decision sets each of which captures the behavior of a given black box model in unambiguous, well-defined regions of the feature space. Experimental evaluation with real-world datasets and user studies demonstrate that our approach can generate customizable, highly compact, easy-to-understand, yet accurate explanations of various kinds of predictive models compared to state-of-the-art baselines.","Model Understanding through Subspace Explanations (MUSE), a novel model agnostic framework which facilitates understanding of a given black box model by explaining how it behaves in subspaces characterized by certain features of interest, is proposed."
"Explainable AI (XAI): Core Ideas, Techniques, and Solutions","https://scispace.com/paper/explainable-ai-xai-core-ideas-techniques-and-solutions-1xrl1xvj","2022","Journal Article","ACM Computing Surveys","Rudresh Dwivedi
Devam Dave
Heta Naik
Smiti Singhal
Omer Rana
Pankesh Patel
Bin Qian
Zhenyu Wen
Tejal Shah
Graham Morgan
Rajiv Ranjan","10.1145/3561048","https://scispace.com/pdf/explainable-ai-xai-core-ideas-techniques-and-solutions-1xrl1xvj.pdf","As our dependence on intelligent machines continues to grow, so does the demand for more transparent and interpretable models. In addition, the ability to explain the model generally is now the gold standard for building trust and deployment of artificial intelligence systems in critical domains. Explainable artificial intelligence (XAI) aims to provide a suite of machine learning techniques that enable human users to understand, appropriately trust, and produce more explainable models. Selecting an appropriate approach for building an XAI-enabled application requires a clear understanding of the core ideas within XAI and the associated programming frameworks. We survey state-of-the-art programming techniques for XAI and present the different phases of XAI in a typical machine learning development process. We classify the various XAI approaches and, using this taxonomy, discuss the key differences among the existing XAI techniques. Furthermore, concrete examples are used to describe these techniques that are mapped to programming frameworks and software toolkits. It is the intention that this survey will help stakeholders in selecting the appropriate approaches, programming frameworks, and software toolkits by comparing them through the lens of the presented taxonomy.","This survey surveys state-of-the-art programming techniques for XAI and presents the different phases of XAI in a typical ML development process, and classify the various XAI approaches and using this taxonomy, discusses the key differences among the existing XAI techniques."
"Interpretability of machine learning‐based prediction models in healthcare","https://scispace.com/paper/interpretability-of-machine-learning-based-prediction-models-3lv7zarxj6","2020","Journal Article","Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery","Gregor Stiglic
Primoz Kocbek
Nino Fijačko
Marinka Zitnik
Katrien Verbert
Leona Cilar","10.1002/WIDM.1379","https://arxiv.org/pdf/2002.08596","There is a need of ensuring machine learning models that are interpretable. Higher interpretability of the model means easier comprehension and explanation of future predictions for end-users. Further, interpretable machine learning models allow healthcare experts to make reasonable and data-driven decisions to provide personalized decisions that can ultimately lead to higher quality of service in healthcare. Generally, we can classify interpretability approaches in two groups where the first focuses on personalized interpretation (local interpretability) while the second summarizes prediction models on a population level (global interpretability). Alternatively, we can group interpretability methods into model-specific techniques, which are designed to interpret predictions generated by a specific model, such as a neural network, and model-agnostic approaches, which provide easy-to-understand explanations of predictions made by any machine learning model. Here, we give an overview of interpretability approaches and provide examples of practical interpretability of machine learning in different areas of healthcare, including prediction of health-related outcomes, optimizing treatments or improving the efficiency of screening for specific conditions. Further, we outline future directions for interpretable machine learning and highlight the importance of developing algorithmic solutions that can enable machine-learning driven decision making in high-stakes healthcare problems.","In this article, the authors give an overview of interpretability approaches and provide examples of practical interpretability of machine learning in different areas of healthcare, including prediction of health-related outcomes, optimizing treatments or improving the efficiency of screening for specific conditions."
"Artificial Intelligence for Diabetes Management and Decision Support: Literature Review","https://scispace.com/paper/artificial-intelligence-for-diabetes-management-and-decision-qzn2ktfld1","2018","Journal Article","Journal of Medical Internet Research","Ivan Contreras
Josep Vehí","10.2196/10775","https://scispace.com/pdf/artificial-intelligence-for-diabetes-management-and-decision-qzn2ktfld1.pdf","Background: Artificial intelligence methods in combination with the latest technologies, including medical devices, mobile computing, and sensor technologies, have the potential to enable the creation and delivery of better management services to deal with chronic diseases. One of the most lethal and prevalent chronic diseases is diabetes mellitus, which is characterized by dysfunction of glucose homeostasis. Objective: The objective of this paper is to review recent efforts to use artificial intelligence techniques to assist in the management of diabetes, along with the associated challenges. Methods: A review of the literature was conducted using PubMed and related bibliographic resources. Analyses of the literature from 2010 to 2018 yielded 1849 pertinent articles, of which we selected 141 for detailed review. Results: We propose a functional taxonomy for diabetes management and artificial intelligence. Additionally, a detailed analysis of each subject category was performed using related key outcomes. This approach revealed that the experiments and studies reviewed yielded encouraging results. Conclusions: We obtained evidence of an acceleration of research activity aimed at developing artificial intelligence-powered tools for prediction and prevention of complications associated with diabetes. Our results indicate that artificial intelligence methods are being progressively established as suitable for use in clinical daily practice, as well as for the self-management of diabetes. Consequently, these methods provide powerful tools for improving patients’ quality of life.","Evidence of an acceleration of research activity aimed at developing artificial intelligence-powered tools for prediction and prevention of complications associated with diabetes is obtained, indicating that artificial intelligence methods are being progressively established as suitable for use in clinical daily practice, as well as for the self-management of diabetes."
"Explainability for artificial intelligence in healthcare: a multidisciplinary perspective.","https://scispace.com/paper/explainability-for-artificial-intelligence-in-healthcare-a-3taqlmxc0a","2020","Journal Article","BMC Medical Informatics and Decision Making","Julia Amann
Alessandro Blasimme
Effy Vayena
Dietmar Frey
Vince I. Madai
Vince I. Madai","10.1186/S12911-020-01332-6","https://scispace.com/pdf/explainability-for-artificial-intelligence-in-healthcare-a-3taqlmxc0a.pdf","Explainability is one of the most heavily debated topics when it comes to the application of artificial intelligence (AI) in healthcare. Even though AI-driven systems have been shown to outperform humans in certain analytical tasks, the lack of explainability continues to spark criticism. Yet, explainability is not a purely technological issue, instead it invokes a host of medical, legal, ethical, and societal questions that require thorough exploration. This paper provides a comprehensive assessment of the role of explainability in medical AI and makes an ethical evaluation of what explainability means for the adoption of AI-driven tools into clinical practice. Taking AI-based clinical decision support systems as a case in point, we adopted a multidisciplinary approach to analyze the relevance of explainability for medical AI from the technological, legal, medical, and patient perspectives. Drawing on the findings of this conceptual analysis, we then conducted an ethical assessment using the “Principles of Biomedical Ethics” by Beauchamp and Childress (autonomy, beneficence, nonmaleficence, and justice) as an analytical framework to determine the need for explainability in medical AI. Each of the domains highlights a different set of core considerations and values that are relevant for understanding the role of explainability in clinical practice. From the technological point of view, explainability has to be considered both in terms how it can be achieved and what is beneficial from a development perspective. When looking at the legal perspective we identified informed consent, certification and approval as medical devices, and liability as core touchpoints for explainability. Both the medical and patient perspectives emphasize the importance of considering the interplay between human actors and medical AI. We conclude that omitting explainability in clinical decision support systems poses a threat to core ethical values in medicine and may have detrimental consequences for individual and public health. To ensure that medical AI lives up to its promises, there is a need to sensitize developers, healthcare professionals, and legislators to the challenges and limitations of opaque algorithms in medical AI and to foster multidisciplinary collaboration moving forward.","There is a need to sensitize developers, healthcare professionals, and legislators to the challenges and limitations of opaque algorithms in medical AI and to foster multidisciplinary collaboration moving forward to ensure that medical AI lives up to its promises."
"Peeking Inside the Black-Box: A Survey on Explainable Artificial Intelligence (XAI)","https://scispace.com/paper/peeking-inside-the-black-box-a-survey-on-explainable-49qys2awbp","2018","Journal Article","IEEE Access","Amina Adadi
Mohammed Berrada","10.1109/ACCESS.2018.2870052","","At the dawn of the fourth industrial revolution, we are witnessing a fast and widespread adoption of artificial intelligence (AI) in our daily life, which contributes to accelerating the shift towards a more algorithmic society. However, even with such unprecedented advancements, a key impediment to the use of AI-based systems is that they often lack transparency. Indeed, the black-box nature of these systems allows powerful predictions, but it cannot be directly explained. This issue has triggered a new debate on explainable AI (XAI). A research field holds substantial promise for improving trust and transparency of AI-based systems. It is recognized as the sine qua non for AI to continue making steady progress without disruption. This survey provides an entry point for interested researchers and practitioners to learn key aspects of the young and rapidly growing body of research related to XAI. Through the lens of the literature, we review the existing approaches regarding the topic, discuss trends surrounding its sphere, and present major research trajectories.","This survey provides an entry point for interested researchers and practitioners to learn key aspects of the young and rapidly growing body of research related to XAI, and review the existing approaches regarding the topic, discuss trends surrounding its sphere, and present major research trajectories."
"Interpretable prediction model for assessing diabetes complication risks in Chinese sufferers.","https://scispace.com/paper/interpretable-prediction-model-for-assessing-diabetes-4iszr1omsl","2024","Journal Article","Diabetes Research and Clinical Practice","Shiren Ye
Jiangnan Ye
Xinhua Ye
Ni Xinye","10.1016/j.diabres.2024.111560","","With growing concerns over complications in diabetes sufferers, this study sought to develop an interpretable machine learning model to offer enhanced diagnostic and treatment recommendations.We assessed coronary heart disease, diabetic nephropathy, diabetic retinopathy, and fatty liver disease using logistic regression, decision tree, random forest, and CatBoost algorithms. The SHAP algorithm was employed to elucidate the model's predictions, offering a more in-depth understanding of influential features.The CatBoost model notably outperformed other algorithms in AUC, achieving an average AUC of 90.47 % for the four complications. Through SHAP analysis and visualization, we provided clear and actionable insights into risk factors, enabling better complication risk assessment.We introduced an innovative, interpretable complication risk model for people with diabetes. This not only offers a potent tool for healthcare professionals but also empowers sufferers with clearer self-assessment capabilities, encouraging earlier preventive actions. Further studies will underscore the model's clinical applicability. ","An innovative, interpretable complication risk model for people with diabetes is introduced that not only offers a potent tool for healthcare professionals but also empowers sufferers with clearer self-assessment capabilities, encouraging earlier preventive actions."
"Artificial Intelligence-Assisted Clinical Decision-Making: A Perspective on Advancing Personalized Precision Medicine for Elderly Diabetes Patients","https://scispace.com/paper/artificial-intelligence-assisted-clinical-decision-making-a-y7htvu6mr58l","2025","Journal Article","Journal of multidisciplinary healthcare","Jianfeng Hu
Lijun Ren
Tingwen Wang
Yao Peng","10.2147/jmdh.s529190","","The global aging population is expanding at an unprecedented rate and is projected to reach 2 billion by 2050, presenting significant medical challenges, particularly multimorbidity and heterogeneous responses to treatment. Using diabetes as an illustrative case, this study explores the transformative potential of artificial intelligence (AI)-assisted clinical decision-making to advance personalized precision medicine for older adults. Through systematic analysis of current healthcare practices and emerging AI technologies, we examined the integration of machine learning algorithms, natural language processing, and intelligent monitoring systems into diabetes care for elderly populations. Based on current evidence showing up to 25% reduction in hospitalization rates and 30% increase in treatment adherence, we argue that AI integration represents a transformative approach to improving clinical outcomes in elderly diabetes care. We contend that AI-driven clinical decision support systems (CDSS) offer superior performance in risk prediction and treatment optimization, with studies demonstrating diagnostic accuracy rates of up to 93.07%, supporting our argument for their widespread implementation. Furthermore, AI-enhanced monitoring systems improved medication adherence by 17.9% compared to conventional monitoring approaches. Nonetheless, several challenges persist, including issues related to data standardization, algorithm transparency, and patient privacy protection. These results underscore the necessity of adopting a balanced implementation strategy that addresses both technical limitations and ethical considerations, while upholding patient autonomy. This perspective emphasizes the critical importance of multidisciplinary collaboration among healthcare professionals, technology developers, and regulatory authorities in establishing a comprehensive framework for AI deployment in clinical settings. By demonstrating the capacity of AI-assisted clinical decision-making to enhance healthcare quality and efficiency for elderly patients with diabetes, this study makes a meaningful contribution to the evolving field of personalized medicine. ","This study explores AI-assisted clinical decision-making for elderly diabetes patients, demonstrating up to 25% reduced hospitalization rates and 30% increased treatment adherence, and highlighting the need for a balanced implementation strategy addressing technical and ethical challenges."
"A unified and practical user-centric framework for explainable artificial intelligence","https://scispace.com/paper/a-unified-and-practical-user-centric-framework-for-uxdousvzij","2023","Journal Article","Knowledge Based Systems","Sinan Kaplan
Hannu Uusitalo
Lasse Lensu","10.1016/j.knosys.2023.111107","","Adoption of artificial intelligence (AI) is causing a paradigm change in many fields. Its practical utilization, however, especially in safety-critical applications like medicine, remains limited, mainly due to the black-box nature of most advanced AI models, which creates difficulties understanding why and how a model produces a particular output or decision. To overcome this issue, various methods and techniques have been proposed within the emerging field of explainable artificial intelligence (XAI). In this paper, we introduce a user-centric and interactive framework that enables a holistic understanding of AI systems. The proposed framework is designed to aid the development of more explainable AI systems by promoting transparency and trust in their use and allow different stakeholders to better understand and evaluate AI decisions. To illustrate the effectiveness of the framework, we implement a case study of an AI system analyzing optical coherence tomography (OCT) images. The development of this example case is reported using the proposed framework. ","This paper introduces a user-centric framework for explainable artificial intelligence, promoting transparency and trust in AI systems by enabling holistic understanding and evaluation of AI decisions, illustrated through a case study of AI analyzing OCT images."
"Explainable Artificial Intelligence: Importance, Use Domains, Stages, Output Shapes, and Challenges","https://scispace.com/paper/explainable-artificial-intelligence-importance-use-domains-2bj6w6l7qvjo","2024","Journal Article","ACM Computing Surveys","Naeem Ullah
Javed Ali Khan
I. De Falco
Giovanna Sannino","10.1145/3705724","","There is an urgent need in many application areas for eXplainable ArtificiaI Intelligence (XAI) approaches to boost people’s confidence and trust in Artificial Intelligence methods. Current works concentrate on specific aspects of XAI and avoid a comprehensive perspective. This study undertakes a systematic survey of importance, approaches, methods, and application domains to address this gap and provide a comprehensive understanding of the XAI domain. Applying the Systematic Literature Review approach has resulted in finding and discussing 155 papers, allowing a wide discussion on the strengths, limitations, and challenges of XAI methods and future research directions.","This study provides a comprehensive review of Explainable Artificial Intelligence (XAI), covering importance, approaches, methods, and application domains, discussing 155 papers to address the gap in current XAI research and identify future research directions."
"When time is of the essence: ethical reconsideration of XAI in time-sensitive environments.","https://scispace.com/paper/when-time-is-of-the-essence-ethical-reconsideration-of-xai-1pv28m3qtry0","2024","Journal Article","Journal of Medical Ethics","Andreas Wabro
Markus Herrmann
Eva C Winkler","10.1136/jme-2024-110046","","The objective of explainable artificial intelligence systems designed for clinical decision support (XAI-CDSS) is to enhance physicians' diagnostic performance, confidence and trust through the implementation of interpretable methods, thus providing for a superior epistemic positioning, a robust foundation for critical reflection and trustworthiness in times of heightened technological dependence. However, recent studies have revealed shortcomings in achieving these goals, questioning the widespread endorsement of XAI by medical professionals, ethicists and policy-makers alike. Based on a surgical use case, this article challenges generalising calls for XAI-CDSS and emphasises the significance of time-sensitive clinical environments which frequently preclude adequate consideration of system explanations. Therefore, XAI-CDSS may not be able to meet expectations of augmenting clinical decision-making in specific circumstances where time is of the essence. This article, by employing a principled ethical balancing methodology, highlights several fallacies associated with XAI deployment in time-sensitive clinical situations and recommends XAI endorsement only where scientific evidence or stakeholder assessments do not contradict such deployment in specific target settings.","This article challenges the widespread endorsement of XAI-CDSS in time-sensitive clinical environments, highlighting fallacies associated with XAI deployment and recommending cautious adoption based on scientific evidence and stakeholder assessments."
