"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The autonomous point-of-care diabetic retinopathy examination","https://scispace.com/paper/the-autonomous-point-of-care-diabetic-retinopathy-4tqdt37emy","2020","Book Chapter","","Michael D. Abràmoff","10.1016/B978-0-12-817485-2.00012-2","","The autonomous point-of-care retinal examination has the potential to improve three key health-care barriers for people with diabetes—cost, access, and quality—by allowing primary care providers to administer the examination during the diabetes wellness visit, within minutes, providing an immediate diagnostic result, without a specialist or telemedicine interpreting the images. Autonomous Artificial Intelligence or Augmented Intelligence (AI) has enormous potential, but clinical acceptance and payments require rigorous validation and adherence to the three principles of safety (first, do no harm), efficacy (to make sure there is a benefit to using the AI), and equity (to make sure it benefits the vast majority of patients, and ethical norms are abided by across all subgroups of patients). These principles of safety, efficacy, and equity need to be safeguarded during the design, development, validation, and clinical use of AI, which requires transparency and accountability from AI developers.","Autonomous point-of-care retinal examination has the potential to improve three key health-care barriers for people with diabetes by allowing primary care providers to administer the examination during the diabetes wellness visit, within minutes, providing an immediate diagnostic result."
"Navigating the Digital Landscape of Diabetes Care: Current State of the Art and Future Directions","https://scispace.com/paper/navigating-the-digital-landscape-of-diabetes-care-current-4ihzs689dp","2024","Journal Article","Procedia Computer Science","Hélder Gonçalves
Firmino Silva
Cristina S. Rodrigues
António Godinho","10.1016/j.procs.2024.05.113","","Diabetes mellitus remains a global health challenge, requiring innovative solutions for effective disease management. This paper offers a thorough analysis of diabetes technologies, highlighting their various roles in diabetes care. Through a thorough review of the literature and analysis of emerging trends, we explore the multifaceted impact of technology on diabetes care. We investigate the key role of continuous glucose monitoring systems, insulin pumps and smart insulin pens in achieving optimal glycaemic control. The paper also evaluates the integration of artificial intelligence and machine learning algorithms in predictive modelling for early detection of glucose fluctuations, ultimately preventing diabetes-related complications. Additionally, studies the potential of telemedicine and mobile applications in enhancing patient engagement and self-management. Moreover, the review covers advancements in closed-loop insulin delivery systems, offering insights into their clinical effectiveness and potential to revolutionize diabetes care. Ethical and privacy considerations related to the use of patient data in these technologies are discussed, emphasizing the importance of striking a balance between technological innovation and patient security. This paper's evidence synthesis underscores the increasing influence of diabetes technologies on patient outcomes, quality of life, and healthcare systems. It underscores the need for multidisciplinary collaboration between healthcare professionals, researchers and technology developers to ensure the seamless integration and accessibility of these tools to patients living with diabetes. This study serves as a valuable resource for clinicians, researchers, and policymakers, providing a comprehensive view of evolving diabetes technologies and their potential in the field. ","Diabetes technologies have revolutionized diabetes care, offering improved glycaemic control, early detection of glucose fluctuations, and enhanced patient engagement."
"Precision Medicine for Diabetic Retinopathy: Integrating Genetics, Biomarkers, Lifestyle, and AI","https://scispace.com/paper/precision-medicine-for-diabetic-retinopathy-integrating-k7c3trpviq5p","2025","Journal Article","Genes","Connor Kaurich
Neha Mahajan
Ashay D. Bhatwadekar","10.3390/genes16091096","","Diabetic retinopathy (DR) is a common sight-threatening complication of diabetes. Overall, 26% of the 37 million Americans with diabetes suffer from DR, and 5% of people with diabetes suffer from vision-threatening DR. DR is a heterogeneous disease; thus, it is essential to acknowledge this diversity as we advance toward precision medicine. The current classification for DR primarily focuses on the microvascular component of disease progression, which does not fully capture the heterogeneity of disease etiology in different patients. Further, researchers in the field have suggested renewed interest in improving diagnosis and treatment modalities for personalized care in DR management. Moreover, genetic factors, lifestyle, and environmental variation strongly affect the disease outcome. It is important to emphasize that various ocular and peripheral biomarkers, along with imaging techniques, significantly influence the diagnosis of DR. Therefore, in this review, we explore the heterogeneity of DR, genetic variations or polymorphism, lifestyle and environmental factors, and how these factors may affect the development of precision medicine for DR. First, we provide a rationale for the necessity of a multifaceted understanding of disease etiology. Next, we discuss different aspects of DR diagnosis, emphasizing the need for further stratification of patient populations to facilitate personalized treatment. We then discuss different genetics, race, sex, lifestyle, and environmental factors that could help personalize treatments for DR. Lastly, we summarize the available literature to elaborate how artificial intelligence can enhance diagnostics and disease classification and create personalized treatments, ultimately improving disease outcomes in DR patients who do not respond to first-line care. ","This review integrates genetics, biomarkers, lifestyle, and AI to develop precision medicine for diabetic retinopathy, addressing disease heterogeneity and variability in patient populations to improve diagnosis, treatment, and outcomes."
"AI - Empowered HbA1c Management System","https://scispace.com/paper/ai-empowered-hba1c-management-system-4oc58quejbo4","2025","Journal Article","Journal of neonatal surgery","Sivaramakrishnan P Sivaramakrishnan P
Naveena Sree K
Gokulakrishnan D Gokulakrishnan D
W. Rose Varuna","10.52783/jns.v14.3465","","Hemoglobin A1c (HbA1c) is an excellent biomarker that reflects average three-month blood glucose and is of greatest benefit in evaluating control of blood glucose. The system described combines sensor-wearable, continuous glucose monitor, electronic medical records, and patient manual reports. The AI-driven HbA1c Monitoring and Management System is a new diabetes management paradigm attained through the advanced use of Artificial Intelligence (AI) and Machine Learning (ML). The most critical algorithmic components are Liner Regression, Random Forest, Gradient Boosting Machines (GBM), and Long Short-Term Memory (LSTM) Networks. They collaborate to forecast HbA1c trends, detect abnormalities, and produce customized recommendations on lifestyle change, dietary change, and medication. They are programmed to identify nonlinear trends and to eliminate temporal dependences in data. This paper provides step-by-step instructions on how to harmonize medicine, diet, and lifestyle to reveal time-dependent associations and nonlinear trends in diabetes data. Through the integration of real-time testing, predictive modelling, and individualized feedback, this study aims to improve the treatment of diabetes, bridge gaps, and reduce healthcare expenditure. The system is highly promising but is faced with a number of challenges including the ability to deal with elevated implementation costs, surpassing data confidentiality, the ability to sustain patient compliance, and surmounting regulatory challenges. The article criticizes the system's design, predictive capability, and functional uses and points to the promise of shifting diabetes care from a reactive to a proactive approach ","This study presents an AI-driven HbA1c management system combining sensor-wearable, electronic medical records, and patient reports to forecast trends, detect abnormalities, and provide customized recommendations for diabetes management, aiming to improve treatment and reduce healthcare expenditure."
"A Smart Body Area Network for Diabetes Management","https://scispace.com/paper/a-smart-body-area-network-for-diabetes-management-59t3b4qr99","2019","Proceedings Article","International Conference on Information Fusion","Richard W. Jones","","","Smart Body Area Networks (SBAN), which utilize data fusion, machine learning and data mining, of sensor derived data, provide increased functionality and capability for more persuasive healthcare. In the area of diabetes diagnosis and treatment body area networks have been proposed for glucose monitoring while dedicated telemedicine systems for the monitoring of artificial pancreas-related clinical trials as well as home use have also been developed. An SBAN platform that allows the seamless addition of diabetes-based physiological monitoring approaches and treatment capability is proposed here for the continuous time monitoring and management of diabetes. In addition to glucose monitoring hypoglycaemia prediction as well as the influence of daily changes in the subject's insulin sensitivity on glucose regulation are also considered within the context of either self-management or automatic glucose control. Because cardiovascular disease (CVD) is a major risk factor for both type 1 and 2 diabetic subjects the inclusion of an ECG monitoring system, is also integrated within the SBAN. Though self-management of Diabetes is supported by the SBAN the ultimate aim is to provide fully automated diabetes management, and CVD monitoring via the incorporation of an artificial pancreas device and real-time ECG classification.","Though self-management of Diabetes is supported by the SBAN the ultimate aim is to provide fully automated diabetes management, and CVD monitoring via the incorporation of an artificial pancreas device and real-time ECG classification."
"The Diabits App for Smartphone-Assisted Predictive Monitoring of Glycemia in Patients With Diabetes: Retrospective Observational Study","https://scispace.com/paper/the-diabits-app-for-smartphone-assisted-predictive-3fsyr3zp6d","2020","Journal Article","","Stan Kriventsov
Alexander Lindsey
Amir Hayeri","10.2196/18660","","Background: Diabetes mellitus, which causes dysregulation of blood glucose in humans, is a major public health challenge. Patients with diabetes must monitor their glycemic levels to keep them in a healthy range. This task is made easier by using continuous glucose monitoring (CGM) devices and relaying their output to smartphone apps, thus providing users with real-time information on their glycemic fluctuations and possibly predicting future trends.
Objective: This study aims to discuss various challenges of predictive monitoring of glycemia and examines the accuracy and blood glucose control effects of Diabits, a smartphone app that helps patients with diabetes monitor and manage their blood glucose levels in real time.
Methods: Using data from CGM devices and user input, Diabits applies machine learning techniques to create personalized patient models and predict blood glucose fluctuations up to 60 min in advance. These predictions give patients an opportunity to take pre-emptive action to maintain their blood glucose values within the reference range. In this retrospective observational cohort study, the predictive accuracy of Diabits and the correlation between daily use of the app and blood glucose control metrics were examined based on real app users’ data. Moreover, the accuracy of predictions on the 2018 Ohio T1DM (type 1 diabetes mellitus) data set was calculated and compared against other published results.
Results: On the basis of more than 6.8 million data points, 30-min Diabits predictions evaluated using Parkes Error Grid were found to be 86.89% (5,963,930/6,864,130) clinically accurate (zone A) and 99.56% (6,833,625/6,864,130) clinically acceptable (zones A and B), whereas 60-min predictions were 70.56% (4,843,605/6,864,130) clinically accurate and 97.49% (6,692,165/6,864,130) clinically acceptable. By analyzing daily use statistics and CGM data for the 280 most long-standing users of Diabits, it was established that under free-living conditions, many common blood glucose control metrics improved with increased frequency of app use. For instance, the average blood glucose for the days these users did not interact with the app was 154.0 (SD 47.2) mg/dL, with 67.52% of the time spent in the healthy 70 to 180 mg/dL range. For days with 10 or more Diabits sessions, the average blood glucose decreased to 141.6 (SD 42.0) mg/dL (P<.001), whereas the time in euglycemic range increased to 74.28% (P<.001). On the Ohio T1DM data set of 6 patients with type 1 diabetes, 30-min predictions of the base Diabits model had an average root mean square error of 18.68 (SD 2.19) mg/dL, which is an improvement over the published state-of-the-art results for this data set.
Conclusions: Diabits accurately predicts future glycemic fluctuations, potentially making it easier for patients with diabetes to maintain their blood glucose in the reference range. Furthermore, an improvement in glucose control was observed on days with more frequent Diabits use.
Trial Registration:","Diabits accurately predicts future glycemic fluctuations, potentially making it easier for patients with diabetes to maintain their blood glucose in the reference range, and an improvement in glucose control was observed on days with more frequent Diabits use."
"Technological Innovations Transforming Diabetes Care in Practice","https://scispace.com/paper/technological-innovations-transforming-diabetes-care-in-2g8wpr249y","2024","Journal Article","The Journal of Korean Diabetes","Shinae Kang","10.4093/jkd.2024.25.2.57","","Diabetes care has experienced great changes due to technological advancements. Recent notable innovations in diabetes technology include real-time continuous glucose monitors, automated insulin delivery systems, insulin patches, and health management applications based on smartwatches and smartphones. Along with the development of these digital devices, there have been efforts to integrate patient-generated health data, including blood glucose/blood pressure, diet, exercise, and sleep, with hospital electronic health records for direct use in diabetes care. In addition, advancements and cost reductions in omics technologies, including genomics, are expected to enable personalized diagnosis, treatment, and prevention of diabetes through modeling based on vast amounts of related data, from multi-omics to patient-generated health data, using artificial intelligence. This is ultimately expected to advance precision medicine for diabetes in the future. ","Technological innovations in diabetes care have revolutionized the management of the disease through real-time monitoring, automated insulin delivery, personalized diagnosis, and improved data integration."
"Artificial Intelligence for Diabetic Retinopathy.","https://scispace.com/paper/artificial-intelligence-for-diabetic-retinopathy-0t76dzbs477i","","","","Sicong Li
Ruiwei Zhao
Haidong Zou","10.1097/cm9.0000000000001816","","Diabetic retinopathy (DR) is an important cause of blindness globally, and its prevalence is increasing. Early detection and intervention can help change the outcomes of the disease. The rapid development of artificial intelligence (AI) in recent years has led to new possibilities for the screening and diagnosis of DR. An AI-based diagnostic system for the detection of DR has significant advantages, such as high efficiency, high accuracy, and lower demand for human resources. At the same time, there are shortcomings, such as the lack of standards for development and evaluation and the limited scope of application. This article demonstrates the current applications of AI in the field of DR, existing problems, and possible future development directions.","This study explores the application of artificial intelligence in diabetic retinopathy detection, highlighting its advantages, such as high efficiency and accuracy, while also discussing existing challenges and potential future directions for AI-based diagnostic systems."
"Research Progress of Artificial Intelligence Application in Diabetic Retinopathy","https://scispace.com/paper/research-progress-of-artificial-intelligence-application-in-3bp6q1b4hj","","Journal Article","Advances in Clinical Medicine","艺璇 陈","10.12677/acm.2024.143866","","Diabetic retinopathy (DR) is a common and severe complication of diabetes, ranking among the leading causes of blindness in the elderly worldwide. However, through early detection and proactive treatment, the risk of blindness can be effectively reduced. In recent years, the rapid development of artificial intelligence (AI) has brought new possibilities to the screening of DR. AI has","The rapid development of artificial intelligence (AI) has brought new possibilities to the screening of diabetic retinopathy, including new possibilities for early detection and proactive treatment of DR."
"Artificial intelligence in proliferative diabetic retinopathy: advancing diagnosis, precision surgery, and anti-VEGF therapy optimization","https://scispace.com/paper/artificial-intelligence-in-proliferative-diabetic-ngu5lajy7us7","2025","Journal Article","Frontiers in Medicine","Guangjie Ke
Yongshui Fu
Zehua Huang
Shixue Dai
Y.K. Wen
Haibing Lv","10.3389/fmed.2025.1644456","","Proliferative diabetic retinopathy (PDR) represents the most advanced and vision-threatening stage of diabetic retinopathy (DR) and remains a leading cause of blindness in individuals with diabetes. This review presents a comprehensive overview of recent advances in the application of artificial intelligence (AI) for the diagnosis and treatment of PDR, emphasizing its clinical potential and associated challenges. The role of vascular endothelial growth factor (VEGF) in the pathogenesis of PDR has become increasingly clear, and AI offers novel capabilities in retinal image analysis, disease progression prediction, and treatment decision-making. These advancements have notably improved diagnostic accuracy and efficiency. Furthermore, AI-based models show promise in optimizing anti-VEGF therapy by enhancing therapeutic outcomes while reducing unnecessary healthcare expenditures. Future research should focus on the safe, effective, and ethical integration of AI into clinical workflows. Overcoming practical deployment barriers will require interdisciplinary collaboration among technology developers, clinicians, and regulatory bodies. The strategies and frameworks discussed in this review are expected to provide a foundation for future AI research and clinical translation in fields of PDR. ","This review explores AI's potential in diagnosing and treating proliferative diabetic retinopathy, enhancing diagnostic accuracy, predicting disease progression, and optimizing anti-VEGF therapy, while highlighting challenges and future research directions for safe and effective clinical integration."
"Applications of Artificial Intelligence for the Detection, Management, and Treatment of Diabetic Retinopathy.","https://scispace.com/paper/applications-of-artificial-intelligence-for-the-detection-1y7g16dwzt","2020","Journal Article","International Ophthalmology Clinics","Meghana Kalavar
Hasenin Al-khersan
Jayanth Sridhar
Richard Gorniak
Paras Lakhani
Adam E. Flanders
Ajay E. Kuriyan","10.1097/IIO.0000000000000333","","The worldwide prevalence of diabetes mellitus (DM) continues to increase rapidly and is expected to reach over 592 million people by 2035.1,2 The most common microvascular complication of DM is diabetic retinopathy (DR), the leading cause of new cases of blindness in adults aged 17 to 34 in the world.3 According to a meta-analysis performed on 35 studies between 1998 and 2008, the prevalence of DR and vision-threatening diabetic retinopathy (VTDR) was 34.6% and 10.2% respectively.4 In this same study, the prevalence of proliferative diabetic retinopathy (PDR) was 7.0% and the presence of diabetic macular edema (DME) was 6.81%.4 Interventions exist to effectively halt or reverse retinopathy in many cases and thus the key to preventing vision loss is expedient recognition and treatment of retinopathy. However, given the high prevalence of DM worldwide, ensuring that all patients are screened and have effective follow-up adds a significant burden on health care systems. This paper will explore how artificial intelligence (AI) can minimize the burden of DR by addressing issues with detection, monitoring progression, and predicting treatment outcomes for DR and DME. In computer science, machine learning is the study of using machines to make intelligent decisions by extracting patterns and learning from data.","This paper will explore how artificial intelligence (AI) can minimize the burden of DR by addressing issues with detection, monitoring progression, and predicting treatment outcomes for DR and DME."
"Pivotal trial of an autonomous AI-based diagnostic system for detection of diabetic retinopathy in primary care offices","https://scispace.com/paper/pivotal-trial-of-an-autonomous-ai-based-diagnostic-system-4zfxnd4bdv","2018","Journal Article","","Michael D. Abràmoff
Philip T. Lavin
Michele Birch
Nilay Shah
James C. Folk
James C. Folk","10.1038/S41746-018-0040-6","","Artificial Intelligence (AI) has long promised to increase healthcare affordability, quality and accessibility but FDA, until recently, had never authorized an autonomous AI diagnostic system. This pivotal trial of an AI system to detect diabetic retinopathy (DR) in people with diabetes enrolled 900 subjects, with no history of DR at primary care clinics, by comparing to Wisconsin Fundus Photograph Reading Center (FPRC) widefield stereoscopic photography and macular Optical Coherence Tomography (OCT), by FPRC certified photographers, and FPRC grading of Early Treatment Diabetic Retinopathy Study Severity Scale (ETDRS) and Diabetic Macular Edema (DME). More than mild DR (mtmDR) was defined as ETDRS level 35 or higher, and/or DME, in at least one eye. AI system operators underwent a standardized training protocol before study start. Median age was 59 years (range, 22-84 years); among participants, 47.5% of participants were male; 16.1% were Hispanic, 83.3% not Hispanic; 28.6% African American and 63.4% were not; 198 (23.8%) had mtmDR. The AI system exceeded all pre-specified superiority endpoints at sensitivity of 87.2% (95% CI, 81.8-91.2%) (>85%), specificity of 90.7% (95% CI, 88.3-92.7%) (>82.5%), and imageability rate of 96.1% (95% CI, 94.6-97.3%), demonstrating AI's ability to bring specialty-level diagnostics to primary care settings. Based on these results, FDA authorized the system for use by health care providers to detect more than mild DR and diabetic macular edema, making it, the first FDA authorized autonomous AI diagnostic system in any field of medicine, with the potential to help prevent vision loss in thousands of people with diabetes annually. ClinicalTrials.gov NCT02963441.","FDA authorized the system for use by health care providers to detect more than mild DR and diabetic macular edema, making it, the first FDA authorized autonomous AI diagnostic system in any field of medicine, with the potential to help prevent vision loss in thousands of people with diabetes annually."
"Exploring the Impact of Glycemic Control on Diabetic Retinopathy: Emerging Models and Prognostic Implications","https://scispace.com/paper/exploring-the-impact-of-glycemic-control-on-diabetic-5a5brgt0yz","2024","","Journal of Clinical Medicine","Nicola Tecce
Gilda Cennamo
Michele Rinaldi
Ciro Costagliola
Annamaria Colao","10.3390/jcm13030831","","This review addresses the complexities of type 1 diabetes (T1D) and its associated complications, with a particular focus on diabetic retinopathy (DR). This review outlines the progression from non-proliferative to proliferative diabetic retinopathy and diabetic macular edema, highlighting the role of dysglycemia in the pathogenesis of these conditions. A significant portion of this review is devoted to technological advances in diabetes management, particularly the use of hybrid closed-loop systems (HCLSs) and to the potential of open-source HCLSs, which could be easily adapted to different patients’ needs using big data analytics and machine learning. Personalized HCLS algorithms that integrate factors such as patient lifestyle, dietary habits, and hormonal variations are highlighted as critical to reducing the incidence of diabetes-related complications and improving patient outcomes.","This review outlines the progression from non-proliferative to proliferative diabetic retinopathy and diabetic macular edema, highlighting the role of dysglycemia in the pathogenesis of these conditions."
"Ai-driven Predictive Analytics, Healthcare Outcomes, Cost Reduction, Machine Learning, Patient Monitoring","https://scispace.com/paper/ai-driven-predictive-analytics-healthcare-outcomes-cost-6uxwra5bazfh","2024","Journal Article","","Sarowar Hossain
Umesh Khadka
Nahid Akhtar Khan","10.62127/aijmr.2024.v02i05.1104","","Integrated with predictive analytics and machine learning, AI has exceeded the traditional approaches of health care contexts by focusing on patient outcomes and costs. This paper aims to discuss the adoption of integrated AI in healthcare systems, categorizing these by how AI predictive models help improve patient health by proactively estimating the course of their illness and its potential impact, prioritizing patient readmissions, and developing effective individualized treatment strategies. The research also identifies more important savings realised through avoiding redundant tests, better utilisation of resources, and shorter hospitalisations. In the current study, the authors present concrete findings for AI-driven Predictive Analytics based on realistic scenarios and quantitative data of health care systems. It also points to the fact that healthcare organisations adopting the use of AI technology have gained an objective that reduced their operations costs by 25% and improved patient outcomes whereby the readmission rates were reduced by between 15% and 20%. Furthermore, there is an evaluation of the ethical considerations of applying AI in healthcare, especially on the subject of patient’s information security. To the best of our knowledge, this study is the first to systematically review AI applications in healthcare and provide detailed suggestions for better understanding the general impact of AI in healthcare to enhance patient outcomes and manage costs. With advancement in artificial intelligence technology, there is a growing importance of how the technology can transform the health care industry.","This study explores AI-driven predictive analytics in healthcare, demonstrating 25% cost reduction and 15-20% readmission rate decrease through proactive patient monitoring, individualized treatment, and resource optimization, while highlighting ethical considerations and patient information security."
"Beyond Vision: Unveiling The Potential of AI and IOT in Diabetic Retinopathy Diagnosis","https://scispace.com/paper/beyond-vision-unveiling-the-potential-of-ai-and-iot-in-1kfkv22sdhl6","2024","Journal Article","","Binoy Sugatha Bhuvanachandran
A. M Anusha Bhamini
D. Brindha","10.1109/iccpct61902.2024.10673120","","In recent years, the integration of Artificial Intelligence (AI) and the Internet of Things (IoT) has shown tremendous potential for transformative advancements in healthcare. Traditional diagnostic methods for DR often fall short in providing timely and accurate assessments, emphasizing the critical need for innovative approaches. With the prevalence of diabetes escalating globally, the need for accurate and timely diagnosis of Diabetic Retinopathy (DR) has become imperative. The proposed study aims to critically examine existing literature, methodologies, and advancements in the utilization of AI algorithms for image analysis and IoT for seamless data connectivity in the scenario of DR diagnosis. The review focuses on recent research efforts that leverage AI for robust image analysis and classification of DR stages, considering the dynamic landscape of medical imaging technologies. Additionally, it delves into studies incorporating IoT to enhance connectivity, facilitate real-time data transfer, and leverage cloud computing for efficient and scalable processing. The synthesis of these technologies holds promise for the development of an intelligent diagnostic system that not only detects DR but also classifies its various stages with precision. This review seeks to uncover gaps in the research by doing a thorough investigation of the current literature, challenges, and opportunities in the current landscape of AI and IoT applications in diabetic retinopathy diagnosis. The exploration of methodologies, advantages, and limitations in the proposed intelligent systems will contribute to a better grasp of the state-of-the-art in this evolving field. Ultimately, this study seeks to provide valuable insights for researchers, clinicians, and policymakers, fostering advancements in the development of effective and accessible tools for the timely detection and treatment of diabetic retinopathy.","This study reviews AI and IoT applications in Diabetic Retinopathy diagnosis, examining AI algorithms for image analysis and IoT for seamless data connectivity, aiming to develop an intelligent diagnostic system for timely and accurate DR detection and classification."
"User-Centered Design of A Novel Risk Prediction Behavior Change Tool Augmented With an Artificial Intelligence Engine (MyDiabetesIQ): A Sociotechnical Systems Approach (Preprint)","https://scispace.com/paper/user-centered-design-of-a-novel-risk-prediction-behavior-kfav53jja2yk","","","","Cathy Shields
Scott G Cunningham
Deborah J Wake
Evridiki Fioratou
Doogie Brodie
Sam Philip
Nicholas T Conway","10.2196/preprints.29973","","BACKGROUND Diabetes and its complications account for 10% of annual health care spending in the United Kingdom. Digital health care interventions (DHIs) can provide scalable care, fostering diabetes self-management and reducing the risk of complications. Tailorability (providing personalized interventions) and usability are key to DHI engagement/effectiveness. User-centered design of DHIs (aligning features to end users’ needs) can generate more usable interventions, avoiding unintended consequences and improving user engagement. OBJECTIVE MyDiabetesIQ (MDIQ) is an artificial intelligence engine intended to predict users’ diabetes complications risk. It will underpin a user interface in which users will alter lifestyle parameters to see the impact on their future risks. MDIQ will link to an existing DHI, My Diabetes My Way (MDMW). We describe the user-centered design of the user interface of MDIQ as informed by human factors engineering. METHODS Current users of MDMW were invited to take part in focus groups to gather their insights about users being shown their likelihood of developing diabetes-related complications and any risks they perceived from using MDIQ. Findings from focus groups informed the development of a prototype MDIQ interface, which was then user-tested through the “think aloud” method, in which users speak aloud about their thoughts/impressions while performing prescribed tasks. Focus group and think aloud transcripts were analyzed thematically, using a combination of inductive and deductive analysis. For think aloud data, a sociotechnical model was used as a framework for thematic analysis. RESULTS Focus group participants (n=8) felt that some users could become anxious when shown their future complications risks. They highlighted the importance of easy navigation, jargon avoidance, and the use of positive/encouraging language. User testing of the prototype site through think aloud sessions (n=7) highlighted several usability issues. Issues included confusing visual cues and confusion over whether user-updated information fed back to health care teams. Some issues could be compounded for users with limited digital skills. Results from the focus groups and think aloud workshops were used in the development of a live MDIQ platform. CONCLUSIONS Acting on the input of end users at each iterative stage of a digital tool’s development can help to prioritize users throughout the design process, ensuring the alignment of DHI features with user needs. The use of the sociotechnical framework encouraged the consideration of interactions between different sociotechnical dimensions in finding solutions to issues, for example, avoiding the exclusion of users with limited digital skills. Based on user feedback, the tool could scaffold good goal setting, allowing users to balance their palatable future complications risk against acceptable lifestyle changes. Optimal control of diabetes relies heavily on self-management. Tools such as MDMW/ MDIQ can offer personalized support for self-management alongside access to users’ electronic health records, potentially helping to delay or reduce long-term complications, thereby providing significant reductions in health care costs.","This study designs a user-centered risk prediction tool, MyDiabetesIQ, using artificial intelligence to predict diabetes complications, incorporating user feedback to ensure usability and tailorability, ultimately aiming to improve diabetes self-management and reduce healthcare costs."
"Advancing Health Monitoring with Cognitive IoT, Rapid Machine Learning, and Mechanical Systems","https://scispace.com/paper/advancing-health-monitoring-with-cognitive-iot-rapid-machine-87j7yhibzqnv","","","","Ajay Reddy Yeruva
Renuka Shankar Jadhav
R. Roopa
S. Preetha
R. Priya
Krishna Nand Mishra
L. Karthick","10.4018/979-8-3693-1966-6.ch019","","Enhancing health monitoring for diabetes patients requires routine surveillance. Integrating IoT, embedded software, data analytics, intelligent systems, and smart devices can alleviate healthcare costs. Improved communication technologies enable remote exercise therapies. An intelligent healthcare infrastructure and expanded network packages are crucial for evolving e-health applications. Integration with 5G ensures higher bandwidth and energy efficiency. Real healthcare programs need seamless integration. In this study, an intelligent infrastructure for diabetes patient tracking using machine learning, smart gadgets, sensors, mobile phones, and mechanical systems ensure comprehensive data collection. Machine learning algorithms analyze patient data for efficient monitoring and prediction. Rigorous testing confirms system effectiveness.","This study integrates IoT, machine learning, and mechanical systems to develop an intelligent infrastructure for diabetes patient tracking, enabling comprehensive data collection, efficient monitoring, and prediction through seamless integration with 5G and smart devices."
"IoMT innovations in diabetes management: Predictive models using wearable data","https://scispace.com/paper/iomt-innovations-in-diabetes-management-predictive-models-483nigdhg0","","Journal Article","Expert Systems With Applications","Ignacio Rodríguez-Rodríguez
María Campo-Valera
José-Víctor Rodríguez
Wai Lok Woo","10.1016/j.eswa.2023.121994","","Diabetes Mellitus (DM) represents a metabolic disorder characterized by consistently elevated blood glucose levels due to inadequate pancreatic insulin production. Type 1 DM (DM1) constitutes the insulin-dependent manifestation from disease onset. Effective DM1 management necessitates daily blood glucose monitoring, pattern recognition, and cognitive prediction of future glycemic levels to ascertain the requisite exogenous insulin dosage. Nevertheless, this methodology may prove imprecise and perilous. The advent of groundbreaking developments in information and communication technologies (ICT), encompassing Big Data, the Internet of Medical Things (IoMT), Cloud Computing, and Machine Learning algorithms (ML), has facilitated continuous DM1 management monitoring. This investigation concentrates on IoMT-based methodologies for the unbroken observation of DM1 management, thereby enabling comprehensive characterization of diabetic individuals. Integrating machine learning techniques with wearable technology may yield dependable models for forecasting short-term blood glucose concentrations. The objective of this research is to devise precise person-specific short-term prediction models, utilizing an array of features. To accomplish this, inventive modeling strategies were employed on an extensive dataset comprising glycaemia-related biological attributes gathered from a large-scale passive monitoring initiative involving 40 DM1 patients. The models produced via the Random Forest approach can predict glucose levels within a 30-minute horizon with an average error of 18.60 mg/dL for six-hour data, and 26.21 mg/dL for a 45-minute prediction horizon. These findings have also been corroborated with data from 10 Type 2 DM patients as a proof of concept, thereby demonstrating the potential of IoMT-based methodologies for continuous DM monitoring and management. The integration of innovative biological signal sensors and the application of transformative trends in ICT can offer a novel perspective on DM treatment, ensuring precise and secure glucose level management. ","This study develops IoMT-based predictive models using wearable data to forecast short-term blood glucose concentrations in Type 1 and 2 diabetes patients, achieving average errors of 18.60 mg/dL and 26.21 mg/dL, respectively, with potential for continuous DM monitoring and management."
"Autonomous AI testing for diabetic eye disease closes care gap and improves health equity on a systems level","https://scispace.com/paper/autonomous-ai-testing-for-diabetic-eye-disease-closes-care-4baixm2d2o","2024","Journal Article","Acta ophthalmologica","Alvin Liu","10.1111/aos.16495","","We aimed to examine the change in adherence to annual diabetic eye disease (DED) testing in an integrated healthcare system (Johns Hopkins Community Physicians 30+ community based primary care clinics) before and after deployment of autonomous artificial intelligence (AI). Adherence to annual DED testing is defined as completed evaluation by either a human ophthalmology provider, or autonomous AI within a given calendar year. During the COVID pandemic, autonomous AI (IDx‐DR, Digital Diagnostics, Coralville, IA) was deployed at multiple clinics, so that by 2021, some clinics had autonomous AI (AI sites), while others did not (non‐AI sites). Overall adherence in 2019 (pre‐AI) and 2021 (with AI) were compared, and stratified by demographics, using chi‐square or Fisher's exact test. Changes from 2019 to 2021 in odds of adherence within each subgroup were assessed for significant differences by site type (AI vs. non‐AI), using logistic regression with a site type‐by‐time interaction term. From 2019 to 2021, the overall adherence rate increased from 42.6% to 55.5% at AI sites (1949 patients), and increased from 38.0% to 41.0% at non‐AI sites (5379 patients). The increase in overall adherence rate at AI sites was significantly greater than that at non‐AI sites.","The increase in overall adherence rate at AI sites was significantly greater than that at non‐AI sites, and the overall adherence rate increased from 42.6% to 55.5% at AI sites from 2019 to 2021."
