"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Real-time adaptive models for the personalized prediction of glycemic profile in type 1 diabetes patients.","https://scispace.com/paper/real-time-adaptive-models-for-the-personalized-prediction-of-56jti4wecg","2012","Journal Article","Diabetes Technology & Therapeutics","Elena Daskalaki
Aikaterini Prountzou
Peter Diem
Stavroula Mougiakakou","10.1089/DIA.2011.0093","","Prediction of glycemic profile is an important task for both early recognition of hypoglycemia and enhancement of the control algorithms for optimization of insulin infusion rate. Adaptive models for glucose prediction and recognition of hypoglycemia based on statistical and artificial intelligence techniques are presented.","The ANN appears to be more appropriate for the prediction of glucose profile based on glucose and insulin data."
"Using Machine Learning to Examine Medication Adherence Thresholds and Risk of Hospitalization","https://scispace.com/paper/using-machine-learning-to-examine-medication-adherence-8xsl5dtcpl","2015","Journal Article","Medical Care","Wei-Hsuan Lo-Ciganic
Julie M. Donohue
Joshua M. Thorpe
Subashan Perera
Carolyn T. Thorpe
Zachary A. Marcum
Walid F. Gellad","10.1097/MLR.0000000000000394","","Background:Quality improvement efforts are frequently tied to patients achieving ≥80% medication adherence. However, there is little empirical evidence that this threshold optimally predicts important health outcomes.Objective:To apply machine learning to examine how adherence to oral hypoglycemic m","Machine-learning approaches may be valuable to identify appropriate patient-specific adherence thresholds for measuring quality of care and targeting nonadherent patients for intervention."
"MD-Logic Artificial Pancreas System: A pilot study in adults with type 1 diabetes","https://scispace.com/paper/md-logic-artificial-pancreas-system-a-pilot-study-in-adults-3qu596ngsd","2010","Journal Article","Diabetes Care","Eran Atlas
Revital Nimri
Shahar Miller
Eli Aviram Grunberg
Moshe Phillip","10.2337/DC09-1830","","OBJECTIVE Current state-of-the-art artificial pancreas systems are either based on traditional linear control theory or rely on mathematical models of glucose-insulin dynamics. Blood glucose control using these methods is limited due to the complexity of the biological system. The aim of this study was to describe the principles and clinical performance of the novel MD-Logic Artificial Pancreas (MDLAP) System. RESEARCH DESIGN AND METHODS The MDLAP applies fuzzy logic theory to imitate lines of reasoning of diabetes caregivers. It uses a combination of control-to-range and control-to-target strategies to automatically regulate individual glucose levels. Feasibility clinical studies were conducted in seven adults with type 1 diabetes (aged 19–30 years, mean diabetes duration 10 ± 4 years, mean A1C 6.6 ± 0.7%). All underwent 14 full, closed-loop control sessions of 8 h (fasting and meal challenge conditions) and 24 h. RESULTS The mean peak postprandial (overall sessions) glucose level was 224 ± 22 mg/dl. Postprandial glucose levels returned to 180 mg/dl, and none were CONCLUSIONS The MDLAP system is a promising tool for individualized glucose control in patients with type 1 diabetes. It is designed to minimize high glucose peaks while preventing hypoglycemia. Further studies are planned in the broad population under daily-life conditions.","The MDLAP system is a promising tool for individualized glucose control in patients with type 1 diabetes and is designed to minimize high glucose peaks while preventing hypoglycemia."
"Proposed Clinical Application for Tuning Fuzzy Logic Controller of artificial Pancreas Utilizing a Personalization Factor","https://scispace.com/paper/proposed-clinical-application-for-tuning-fuzzy-logic-1a9lvvco7i","2010","Journal Article","Journal of diabetes science and technology","Richard Mauseth
Youqing Wang
Eyal Dassau
Robert Charles Kircher
Donald P. Matheson
Howard Zisser
Lois Jovanovič
Francis J. Doyle","10.1177/193229681000400422","","Background:Physicians tailor insulin dosing based on blood glucose goals, response to insulin, compliance, lifestyle, eating habits, daily schedule, and fear of and ability to detect hypoglycemia.Method:We introduce a method that allows a physician to tune a fuzzy logic controller (FLC) artificial pancreas (AP) for a particular patient. It utilizes the physician's judgment and weighing of various factors. The personalization factor (PF) is a scaling of the dose produced by the FLC and is used to customize the dosing. The PF has discrete values of 1 through 5. The proposed method was developed using a database of results from 30 University of Virginia/Padova Metabolic Simulator in silico subjects (10 adults, 10 adolescents, and 10 children). Various meal sizes and timing were used to provide the physician information on which to base an initial dosing regimen and PF. Future decisions on dosing aggressiveness using the PF would be based on the patient's data at follow-up.Results:Three examples of a wide var...","A method that allows a physician to tune a fuzzy logic controller (FLC) artificial pancreas (AP) for a particular patient by utilizing the physician's judgment and weighing of various factors and the personalization factor (PF)."
"A Bayesian network for modelling blood glucose concentration and exercise in type 1 diabetes","https://scispace.com/paper/a-bayesian-network-for-modelling-blood-glucose-concentration-m0vyca5pmv","2015","Journal Article","Statistical Methods in Medical Research","Sean Ewings
Sujit K. Sahu
John Joseph Valletta
Christopher D. Byrne
Andrew J. Chipperfield","10.1177/0962280214520732","","This article presents a new statistical approach to analysing the effects of everyday physical activity on blood glucose concentration in people with type 1 diabetes. A physiologically based model of blood glucose dynamics is developed to cope with frequently sampled data on food, insulin and habitual physical activity; the model is then converted to a Bayesian network to account for measurement error and variability in the physiological processes. A simulation study is conducted to determine the feasibility of using Markov chain Monte Carlo methods for simultaneous estimation of all model parameters and prediction of blood glucose concentration. Although there are problems with parameter identification in a minority of cases, most parameters can be estimated without bias. Predictive performance is unaffected by parameter misspecification and is insensitive to misleading prior distributions. This article highlights important practical and theoretical issues not previously addressed in the quest for an artificial pancreas as treatment for type 1 diabetes. The proposed methods represent a new paradigm for analysis of deterministic mathematical models of blood glucose concentration.","Important practical and theoretical issues not previously addressed in the quest for an artificial pancreas as treatment for type 1 diabetes are highlighted."
"Gestational Diabetes Management Using Smart Mobile Telemedicine","https://scispace.com/paper/gestational-diabetes-management-using-smart-mobile-2bb4cnlaxo","2018","Journal Article","Journal of diabetes science and technology","Mercedes Rigla
Iñaki Martínez-Sarriegui
Gema García-Sáez
Belén Pons
María Hernando","10.1177/1932296817704442","","Gestational diabetes (GDM) burden has been increasing progressively over the past years. Knowing that intrauterine exposure to maternal diabetes confers high risk for macrosomia as well as for future type 2 diabetes and obesity of the offspring, health care organizations try to provide effective control in spite of the limited resources. Artificial-intelligence-augmented telemedicine has been proposed as a helpful tool to facilitate an efficient widespread medical assistance to GDM. The aim of the study we present was to test the feasibility and acceptance of a mobile decision-support system for GDM, developed in the seventh framework program MobiGuide Project, which includes computer-interpretable clinical practice guidelines, access to data from the electronic health record as well as from glucose, blood pressure, and activity sensors. The results of this pilot study with 20 patients showed that the system is feasible. Compliance of patients with blood glucose monitoring was higher than that observed in a historical group of 247 patients, similar in clinical characteristics, who had been followed up for the 3 years prior to the pilot study. A questionnaire on the use of the telemedicine system showed a high degree of acceptance.","In this article, the feasibility and acceptance of a mobile decision-support system for Gestational Diabetes Management (GDM) was tested in the MobiGuide Project, which includes computer-interpretable clinical practice guidelines, access to data from the electronic health record as well as from glucose, blood pressure, and activity sensors."
"Incorporating an Exercise Detection, Grading, and Hormone Dosing Algorithm Into the Artificial Pancreas Using Accelerometry and Heart Rate:","https://scispace.com/paper/incorporating-an-exercise-detection-grading-and-hormone-3eb3at6wps","2015","Journal Article","Journal of diabetes science and technology","Peter G. Jacobs
Navid Resalat
Joseph El Youssef
Ravi Reddy
Deborah Branigan
Nicholas Preiser
J.R. Condon
Jessica R. Castle","10.1177/1932296815609371","","In this article, we present several important contributions necessary for enabling an artificial endocrine pancreas (AP) system to better respond to exercise events. First, we show how exercise can be automatically detected using body-worn accelerometer and heart rate sensors. During a 22 hour overnight inpatient study, 13 subjects with type 1 diabetes wearing a Zephyr accelerometer and heart rate monitor underwent 45 minutes of mild aerobic treadmill exercise while controlling their glucose levels using sensor-augmented pump therapy. We used the accelerometer and heart rate as inputs into a validated regression model. Using this model, we were able to detect the exercise event with a sensitivity of 97.2% and a specificity of 99.5%. Second, from this same study, we show how patients' glucose declined during the exercise event and we present results from in silico modeling that demonstrate how including an exercise model in the glucoregulatory model improves the estimation of the drop in glucose during exercise. Last, we present an exercise dosing adjustment algorithm and describe parameter tuning and performance using an in silico glucoregulatory model during an exercise event.","It is shown how exercise can be automatically detected using body-worn accelerometer and heart rate sensors and how patients’ glucose declined during the exercise event, and results from in silico modeling that demonstrate how including an exercise model in the glucoregulatory model improves the estimation of the drop in glucose during exercise."
"Machine Learning and Data Mining Methods in Diabetes Research.","https://scispace.com/paper/machine-learning-and-data-mining-methods-in-diabetes-3a6bqrfwik","2017","Journal Article","Computational and structural biotechnology journal","Ioannis Kavakiotis
O. Tsave
Athanasios Salifoglou
Nicos Maglaveras
Ioannis Vlahavas
Ioanna Chouvarda","10.1016/J.CSBJ.2016.12.005","","The remarkable advances in biotechnology and health sciences have led to a significant production of data, such as high throughput genetic data and clinical information, generated from large Electronic Health Records (EHRs). To this end, application of machine learning and data mining methods in biosciences is presently, more than ever before, vital and indispensable in efforts to transform intelligently all available information into valuable knowledge. Diabetes mellitus (DM) is defined as a group of metabolic disorders exerting significant pressure on human health worldwide. Extensive research in all aspects of diabetes (diagnosis, etiopathophysiology, therapy, etc.) has led to the generation of huge amounts of data. The aim of the present study is to conduct a systematic review of the applications of machine learning, data mining techniques and tools in the field of diabetes research with respect to a) Prediction and Diagnosis, b) Diabetic Complications, c) Genetic Background and Environment, and e) Health Care and Management with the first category appearing to be the most popular. A wide range of machine learning algorithms were employed. In general, 85% of those used were characterized by supervised learning approaches and 15% by unsupervised ones, and more specifically, association rules. Support vector machines (SVM) arise as the most successful and widely used algorithm. Concerning the type of data, clinical datasets were mainly used. The title applications in the selected articles project the usefulness of extracting valuable knowledge leading to new hypotheses targeting deeper understanding and further investigation in DM.","A systematic review of the applications of machine learning, data mining techniques and tools in the field of diabetes research with respect to a) Prediction and Diagnosis, b) Diabetic Complications, c) Genetic Background and Environment, and e) Health Care and Management with the first category appearing to be the most popular."
"Mining data when technology is applied to support patients and professional on the control of chronic diseases: the experience of the METABO platform for diabetes management.","https://scispace.com/paper/mining-data-when-technology-is-applied-to-support-patients-1fvqazzeud","2015","Book Chapter","Methods of Molecular Biology","Giuseppe Fico
Maria Teresa Arredondo
Vasilios C. Protopappas
Eleni Georgia
Dimitrios I. Fotiadis","10.1007/978-1-4939-1985-7_13","","This chapter provides an overview of how healthcare institution could benefit from the usage of technologies and personal health systems. Clinical, Usage and Technical data are mined in different ways and with different methods to support users (patients, health professionals and informal caregivers) in taking decisions. As a case study, the solutions and the techniques adopted in a research project focused on the delivery of technologies to improve diabetes management are described.","This chapter provides an overview of how healthcare institution could benefit from the usage of technologies and personal health systems."
"Detection of Correct and Incorrect Measurements in Real-Time Continuous Glucose Monitoring Systems by Applying a Postprocessing Support Vector Machine","https://scispace.com/paper/detection-of-correct-and-incorrect-measurements-in-real-time-27mo2wnr4w","2013","Journal Article","IEEE Transactions on Biomedical Engineering","Yenny Leal
Luis Gonzalez-Abril
Carol Lorencio
Jorge Bondia
Josep Vehí","10.1109/TBME.2013.2244092","","Support vector machines (SVMs) are an attractive option for detecting correct and incorrect measurements in real-time continuous glucose monitoring systems (RTCGMSs), because their learning mechanism can introduce a postprocessing strategy for imbalanced datasets. The proposed SVM considers the geometric mean to obtain a more balanced performance between sensitivity and specificity. To test this approach, 23 critically ill patients receiving insulin therapy were monitored over 72 h using an RTCGMS, and a dataset of 537 samples, classified according to International Standards Organization (ISO) criteria (372 correct and 165 incorrect measurements), was obtained. The results obtained were promising for patients with septic shock or with sepsis, for which the proposed system can be considered as reliable. However, this approach cannot be considered suitable for patients without sepsis.","The proposed SVM considers the geometric mean to obtain a more balanced performance between sensitivity and specificity, and results obtained were promising for patients with septic shock or with sepsis, for which the proposed system can be considered as reliable."
"Feasibility study of automated overnight closed-loop glucose control under MD-logic artificial pancreas in patients with type 1 diabetes: the DREAM Project.","https://scispace.com/paper/feasibility-study-of-automated-overnight-closed-loop-glucose-1ztm1q4v6c","2012","Journal Article","Diabetes Technology & Therapeutics","Revital Nimri
Eran Atlas
Michal Ajzensztejn
Shahar Miller
Tal Oron
Moshe Phillip","10.1089/DIA.2012.0004","","Background: Artificial pancreas systems may offer a potential major impact on the normalization of metabolic control and preventing hypoglycemic events. This study aims to establish near-normal overnight glucose control and reduce the risk of nocturnal hypoglycemia using the MD-Logic Artificial Pancreas (MDLAP), an algorithm that was developed by our research group. This inpatient feasibility study is the first step towards implementing an overnight closed-loop MDLAP system at the patient's home. Subjects and Methods: Seven patients with type 1 diabetes (three adolescents and four adults; mean±SD age, 20.6±4.7 years; duration of diabetes, 9.6±2.6 years; body mass index, 24.3±3.9 kg/m2; and glycated hemoglobin, 7.8±0.8%) participated in a total of 14 closed-loop overnight sessions. Each participant underwent two closed-loop inpatient sessions starting at dinner alone and at dinner following exercise. The closed-loop inpatient sessions were compared with data derived from nights spent at home with ...","Closed-loop insulin delivery under MDLAP is a feasible and safe solution to control overnight glycemia."
"Classification of Physical Activity Information to Artificial Pancreas Control Systems in Real Time","https://scispace.com/paper/classification-of-physical-activity-information-to-2tadpt7gdv","2015","Journal Article","Journal of diabetes science and technology","Kamuran Turksoy
Thiago Marques Luz Paulino
Dessi P. Zaharieva
Loren Yavelberg
Veronica K. Jamnik
Michael C. Riddell
Ali Cinar","10.1177/1932296815609369","","Physical activity has a wide range of effects on glucose concentrations in type 1 diabetes (T1D) depending on the type (ie, aerobic, anaerobic, mixed) and duration of activity performed. This variability in glucose responses to physical activity makes the development of artificial pancreas (AP) systems challenging. Automatic detection of exercise type and intensity, and its classification as aerobic or anaerobic would provide valuable information to AP control algorithms. This can be achieved by using a multivariable AP approach where biometric variables are measured and reported to the AP at high frequency. We developed a classification system that identifies, in real time, the exercise intensity and its reliance on aerobic or anaerobic metabolism and tested this approach using clinical data collected from 5 persons with T1D and 3 individuals without T1D in a controlled laboratory setting using a variety of common types of physical activity. The classifier had an average sensitivity of 98.7% for physiological data collected over a range of exercise modalities and intensities in these subjects. The classifier will be added as a new module to the integrated multivariable adaptive AP system to enable the detection of aerobic and anaerobic exercise for enhancing the accuracy of insulin infusion strategies during and after exercise.","A classification system that identifies, in real time, the exercise intensity and its reliance on aerobic or anaerobic metabolism and tested this approach using clinical data collected from 5 persons with T1D and 3 individuals without T2D in a controlled laboratory setting using a variety of common types of physical activity."
"Data-driven strategies for robust forecast of continuous glucose monitoring time-series","https://scispace.com/paper/data-driven-strategies-for-robust-forecast-of-continuous-3elzvbqvbb","2017","Proceedings Article","International Conference of the IEEE Engineering in Medicine and Biology Society","Samuele Fiorini
Chiara Martini
Davide Malpassi
Renzo Cordera
Davide Maggi
Alessandro Verri
Annalisa Barla","10.1109/EMBC.2017.8037164","","Over the past decade, continuous glucose monitoring (CGM) has proven to be a very resourceful tool for diabetes management. To date, CGM devices are employed for both retrospective and online applications. Their use allows to better describe the patients' pathology as well as to achieve a better control of patients' level of glycemia. The analysis of CGM sensor data makes possible to observe a wide range of metrics, such as the glycemic variability during the day or the amount of time spent below or above certain glycemic thresholds. However, due to the high variability of the glycemic signals among sensors and individuals, CGM data analysis is a non-trivial task. Standard signal filtering solutions fall short when an appropriate model personalization is not applied. State-of-the-art data-driven strategies for online CGM forecasting rely upon the use of recursive filters. Each time a new sample is collected, such models need to adjust their parameters in order to predict the next glycemic level. In this paper we aim at demonstrating that the problem of online CGM forecasting can be successfully tackled by personalized machine learning models, that do not need to recursively update their parameters.","This paper aims at demonstrating that the problem of online CGM forecasting can be successfully tackled by personalized machine learning models, that do not need to recursively update their parameters."
"A Diabetes Self-Management Prototype in an AAL-Environment to Detect Remarkable Health States.","https://scispace.com/paper/a-diabetes-self-management-prototype-in-an-aal-environment-2knoq02bly","2016","Journal Article","Studies in health technology and informatics","Denise Schindelboeck
F. Praus
Walter Gall","10.3233/978-1-61499-645-3-273","","Every year life span is increasing and simultaneously the proportion of people with one or more chronic diseases. This paper presents an implementation of a prototype with a decision tree to detect dangerous health conditions for Diabetes Type 1 and Diabetes Type 2. With the information we collect from Personal Health Devices and data from the Active-Assisted-Living environment, we are in the position to customize thresholds and to get individual results. With the help of a modified Glucose-Insulin Model (based on the minimal model of Stolwijk & Hardy) we predicted the future glucose concentration of the patient. We validated our model with an intention-to-treat pilot study including 8 subjects and obtained a significantly better (p < 2.2-16) result than the original model.","An implementation of a prototype with a decision tree to detect dangerous health conditions for Diabetes Type 1 and Diabetes Type 2 is presented and a modified Glucose-Insulin Model (based on the minimal model of Stolwijk & Hardy) is used to predicted the future glucose concentration of the patient."
"Automated blood glucose control in type 1 diabetes: A review of progress and challenges.","https://scispace.com/paper/automated-blood-glucose-control-in-type-1-diabetes-a-review-3bpk82sfkf","2017","Journal Article","Endocrinología, Diabetes y Nutrición","Arthur Bertachi
Charrise Mary Ramkissoon
Jorge Bondia
Josep Vehí","10.1016/J.ENDINU.2017.10.011","","","The main objective of this paper is to present an extensive review of the clinical trials conducted since 2011, which tested various implementations of the AP for different durations under varying conditions."
"Evaluation of the utility of a glycemic pattern identification system.","https://scispace.com/paper/evaluation-of-the-utility-of-a-glycemic-pattern-14xd3kv5v3","2014","Journal Article","Journal of diabetes science and technology","Erik A. Otto
Vinay Tannan","10.1177/1932296814532210","","Background:With the increasing prevalence of systems allowing automated, real-time transmission of blood glucose data there is a need for pattern recognition techniques that can inform of deleterio...","The Vigilant™ pattern identification system identified patterns that are significantly predictive of deleterious glycemic events, and more so relative to many pattern identification methods used in diabetes management today."
"Blood glucose level prediction based on support vector regression using mobile platforms","https://scispace.com/paper/blood-glucose-level-prediction-based-on-support-vector-iqxrbvjfok","2016","Proceedings Article","International Conference of the IEEE Engineering in Medicine and Biology Society","Maximilian P. Reymann
Eva Dorschky
Benjamin H. Groh
Christine F. Martindale
Peter Blank
Bjoern M. Eskofier","10.1109/EMBC.2016.7591358","","The correct treatment of diabetes is vital to a patient's health: Staying within defined blood glucose levels prevents dangerous short- and long-term effects on the body. Mobile devices informing patients about their future blood glucose levels could enable them to take counter-measures to prevent hypo or hyper periods. Previous work addressed this challenge by predicting the blood glucose levels using regression models. However, these approaches required a physiological model, representing the human body's response to insulin and glucose intake, or are not directly applicable to mobile platforms (smart phones, tablets). In this paper, we propose an algorithm for mobile platforms to predict blood glucose levels without the need for a physiological model. Using an online software simulator program, we trained a Support Vector Regression (SVR) model and exported the parameter settings to our mobile platform. The prediction accuracy of our mobile platform was evaluated with pre-recorded data of a type 1 diabetes patient. The blood glucose level was predicted with an error of 19 % compared to the true value. Considering the permitted error of commercially used devices of 15 %, our algorithm is the basis for further development of mobile prediction algorithms.","An algorithm for mobile platforms to predict blood glucose levels without the need for a physiological model is proposed, and is the basis for further development of mobile prediction algorithms."
"Data Based Prediction of Blood Glucose Concentrations Using Evolutionary Methods","https://scispace.com/paper/data-based-prediction-of-blood-glucose-concentrations-using-3a133fjlp3","2017","Journal Article","Journal of Medical Systems","J. Ignacio Hidalgo
J. Manuel Colmenar
Gabriel Kronberger
Stephan M. Winkler
Oscar Garnica
Juan Lanchares","10.1007/S10916-017-0788-2","","Predicting glucose values on the basis of insulin and food intakes is a difficult task that people with diabetes need to do daily. This is necessary as it is important to maintain glucose levels at appropriate values to avoid not only short-term, but also long-term complications of the illness. Artificial intelligence in general and machine learning techniques in particular have already lead to promising results in modeling and predicting glucose concentrations. In this work, several machine learning techniques are used for the modeling and prediction of glucose concentrations using as inputs the values measured by a continuous monitoring glucose system as well as also previous and estimated future carbohydrate intakes and insulin injections. In particular, we use the following four techniques: genetic programming, random forests, k-nearest neighbors, and grammatical evolution. We propose two new enhanced modeling algorithms for glucose prediction, namely (i) a variant of grammatical evolution which uses an optimized grammar, and (ii) a variant of tree-based genetic programming which uses a three-compartment model for carbohydrate and insulin dynamics. The predictors were trained and tested using data of ten patients from a public hospital in Spain. We analyze our experimental results using the Clarke error grid metric and see that 90% of the forecasts are correct (i.e., Clarke error categories A and B), but still even the best methods produce 5 to 10% of serious errors (category D) and approximately 0.5% of very serious errors (category E). We also propose an enhanced genetic programming algorithm that incorporates a three-compartment model into symbolic regression models to create smoothed time series of the original carbohydrate and insulin time series.","An enhanced genetic programming algorithm is proposed that incorporates a three-compartment model into symbolic regression models to create smoothed time series of the original carbohydrate and insulin time series."
"Multivariate Prediction of Subcutaneous Glucose Concentration in Type 1 Diabetes Patients Based on Support Vector Regression","https://scispace.com/paper/multivariate-prediction-of-subcutaneous-glucose-o4af70c4qw","2013","Journal Article","IEEE Journal of Biomedical and Health Informatics","Eleni I. Georga
Vasilios C. Protopappas
Diego Ardigò
M. Marina
Ivana Zavaroni
Demosthenes Polyzos
Dimitrios I. Fotiadis","10.1109/TITB.2012.2219876","","Data-driven techniques have recently drawn significant interest in the predictive modeling of subcutaneous (s.c.) glucose concentration in type 1 diabetes. In this study, the s.c. glucose prediction is treated as a multivariate regression problem, which is addressed using support vector regression (SVR). The proposed method is based on variables concerning: 1) the s.c. glucose profile; 2) the plasma insulin concentration; 3) the appearance of meal-derived glucose in the systemic circulation; and 4) the energy expenditure during physical activities. Six cases corresponding to different combinations of the aforementioned variables are used to investigate the influence of the input on the daily glucose prediction. The proposed method is evaluated using a dataset of 27 patients in free-living conditions. Tenfold cross validation is applied to each dataset individually to both optimize and test the SVR model. In the case, where all the input variables are considered, the average prediction errors are 5.21, 6.03, 7.14, and 7.62 mg/dl for 15-, 30-, 60-, and 120-min prediction horizons, respectively. The results clearly indicate that the availability of multivariable data and their effective combination can significantly increase the accuracy of both short-term and long-term predictions.","The results clearly indicate that the availability of multivariable data and their effective combination can significantly increase the accuracy of both short-term and long-term predictions."
"Jump Neural Network for Real-Time Prediction of Glucose Concentration","https://scispace.com/paper/jump-neural-network-for-real-time-prediction-of-glucose-3q70j0ue9o","2015","Book Chapter","Methods of Molecular Biology","Chiara Zecchin
Andrea Facchinetti
Giovanni Sparacino
Claudio Cobelli","10.1007/978-1-4939-2239-0_15","","Prediction of the future value of a variable is of central importance in a wide variety of fields, including economy and finance, meteorology, informatics, and, last but not least important, medicine. For example, in the therapy of Type 1 Diabetes (T1D), in which, for patient safety, glucose concentration in the blood should be maintained in a defined normoglycemic range, the ability to forecast glucose concentration in the short-term (with a prediction horizon of around 30 min) might be sufficient to reduce the incidence of hypoglycemic and hyperglycemic events. Neural Network (NN) approaches are suitable for prediction purposes because of their ability to model nonlinear dynamics and handle in their inputs signals coming from different domains. In this chapter we illustrate the design of a jump NN glucose prediction algorithm that exploits past glucose concentration data, measured in real-time by a minimally invasive continuous glucose monitoring (CGM) sensor, and information on ingested carbohydrates, supplied by the patient himself or herself. The methodology is assessed by tuning the NN on data of ten T1D individuals and then testing it on a dataset of ten different subjects. Results with a prediction horizon of 30 min show that prediction of glucose concentration in T1D via NN is feasible and sufficiently accurate. The average time anticipation obtained is compatible with the generation of preventive hypoglycemic and hyperglycemic alerts and the improvement of artificial pancreas performance.","Results with a prediction horizon of 30 min show that prediction of glucose concentration in T1D via NN is feasible and sufficiently accurate and the average time anticipation obtained is compatible with the generation of preventive hypoglycemic and hyperglycemic alerts and the improvement of artificial pancreas performance."
"Advanced Insulin Bolus Advisor Based on Run-To-Run Control and Case-Based Reasoning","https://scispace.com/paper/advanced-insulin-bolus-advisor-based-on-run-to-run-control-398sm4h5f6","2015","Journal Article","IEEE Journal of Biomedical and Health Informatics","Pau Herrero
Peter Pesl
Monika Reddy
Nick Oliver
Pantelis Georgiou
Christofer Toumazou","10.1109/JBHI.2014.2331896","","This paper presents an advanced insulin bolus advisor for people with diabetes on multiple daily injections or insulin pump therapy. The proposed system, which runs on a smartphone, keeps the simplicity of a standard bolus calculator while enhancing its performance by providing more adaptability and flexibility. This is achieved by means of applying a retrospective optimization of the insulin bolus therapy using a novel combination of run-to-run (R2R) that uses intermittent continuous glucose monitoring data, and case-based reasoning (CBR). The validity of the proposed approach has been proven by in-silico studies using the FDA-accepted UVa-Padova type 1 diabetes simulator. Tests under more realistic in-silico scenarios are achieved by updating the simulator to emulate intrasubject insulin sensitivity variations and uncertainty in the capillarity measurements and carbohydrate intake. The CBR(R2R) algorithm performed well in simulations by significantly reducing the mean blood glucose, increasing the time in euglycemia and completely eliminating hypoglycaemia. Finally, compared to an R2R stand-alone version of the algorithm, the CBR(R2R) algorithm performed better in both adults and adolescent populations, proving the benefit of the utilization of CBR. In particular, the mean blood glucose improved from $166\pm 39$ to $150\pm 16$ in the adult populations ( $p=0.03$ ) and from $167\pm 25$ to $162\pm 23$ in the adolescent population ( $p=0.06$ ). In addition, CBR(R2R) was able to completely eliminate hypoglycaemia, while the R2R alone was not able to do it in the adolescent population.","The proposed system, which runs on a smartphone, keeps the simplicity of a standard bolus calculator while enhancing its performance by providing more adaptability and flexibility and the CBR(R2R) algorithm performed better in both adults and adolescent populations, proving the benefit of the utilization of CBR."
"Carbohydrate Estimation by a Mobile Phone-Based System Versus Self-Estimations of Individuals With Type 1 Diabetes Mellitus: A Comparative Study.","https://scispace.com/paper/carbohydrate-estimation-by-a-mobile-phone-based-system-n2axmeh97j","2016","Journal Article","Journal of Medical Internet Research","Daniel Rhyner
Hannah Loher
Joachim Dehais
Marios Anthimopoulos
Sergey Shevchik
Ransford Henry Botwey
David L. Duke
Christoph Stettler
Peter Diem
Stavroula Mougiakakou","10.2196/JMIR.5567","","Background: Diabetes mellitus is spreading throughout the world and diabetic individuals have been shown to often assess their food intake inaccurately; therefore, it is a matter of urgency to develop automated diet assessment tools. The recent availability of mobile phones with enhanced capabilities, together with the advances in computer vision, have permitted the development of image analysis apps for the automated assessment of meals. GoCARB is a mobile phone-based system designed to support individuals with type 1 diabetes during daily carbohydrate estimation. In a typical scenario, the user places a reference card next to the dish and acquires two images using a mobile phone. A series of computer vision modules detect the plate and automatically segment and recognize the different food items, while their 3D shape is reconstructed. Finally, the carbohydrate content is calculated by combining the volume of each food item with the nutritional information provided by the USDA Nutrient Database for Standard Reference. Objective: The main objective of this study is to assess the accuracy of the GoCARB prototype when used by individuals with type 1 diabetes and to compare it to their own performance in carbohydrate counting. In addition, the user experience and usability of the system is evaluated by questionnaires. Methods: The study was conducted at the Bern University Hospital, “Inselspital” (Bern, Switzerland) and involved 19 adult volunteers with type 1 diabetes, each participating once. Each study day, a total of six meals of broad diversity were taken from the hospital’s restaurant and presented to the participants. The food items were weighed on a standard balance and the true amount of carbohydrate was calculated from the USDA nutrient database. Participants were asked to count the carbohydrate content of each meal independently and then by using GoCARB. At the end of each session, a questionnaire was completed to assess the user’s experience with GoCARB. Results: The mean absolute error was 27.89 (SD 38.20) grams of carbohydrate for the estimation of participants, whereas the corresponding value for the GoCARB system was 12.28 (SD 9.56) grams of carbohydrate, which was a significantly better performance (P=.001). In 75.4% (86/114) of the meals, the GoCARB automatic segmentation was successful and 85.1% (291/342) of individual food items were successfully recognized. Most participants found GoCARB easy to use. Conclusions: This study indicates that the system is able to estimate, on average, the carbohydrate content of meals with higher accuracy than individuals with type 1 diabetes can. The participants thought the app was useful and easy to use. GoCARB seems to be a well-accepted supportive mHealth tool for the assessment of served-on-a-plate meals. [J Med Internet Res 2016;18(5):e101]","This study indicates that the GoCARB system is able to estimate, on average, the carbohydrate content of meals with higher accuracy than individuals with type 1 diabetes can."
