"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Deep Learning for Automated Diabetic Retinopathy Screening Fused With Heterogeneous Data From EHRs Can Lead to Earlier Referral Decisions.","https://scispace.com/paper/deep-learning-for-automated-diabetic-retinopathy-screening-5d7c8rxyhw","2021","Journal Article","Translational Vision Science & Technology","Min Yen Hsu
Min Yen Hsu
Jeng Yuan Chiou
Jung Tzu Liu
Chee Ming Lee
Ya Wen Lee
Chien Chih Chou
Shih Chang Lo
Edy Kornelius
Yi Sun Yang
Sung Yen Chang
Yu Cheng Liu
Chien-Ning Huang
Vincent S. Tseng","10.1167/TVST.10.9.18","","Purpose Fundus images are typically used as the sole training input for automated diabetic retinopathy (DR) classification. In this study, we considered several well-known DR risk factors and attempted to improve the accuracy of DR screening. Metphods Fusing nonimage data (e.g., age, gender, smoking status, International Classification of Disease code, and laboratory tests) with data from fundus images can enable an end-to-end deep learning architecture for DR screening. We propose a neural network that simultaneously trains heterogeneous data and increases the performance of DR classification in terms of sensitivity and specificity. In the current retrospective study, 13,410 fundus images and their corresponding nonimage data were collected from the Chung Shan Medical University Hospital in Taiwan. The images were classified as either nonreferable or referable for DR by a panel of ophthalmologists. Cross-validation was used for the training models and to evaluate the classification performance. Results The proposed fusion model achieved 97.96% area under the curve with 96.84% sensitivity and 89.44% specificity for determining referable DR from multimodal data, and significantly outperformed the models that used image or nonimage information separately. Conclusions The fusion model with heterogeneous data has the potential to improve referable DR screening performance for earlier referral decisions. Translational relevance Artificial intelligence fused with heterogeneous data from electronic health records could provide earlier referral decisions from DR screening.","In this article, a neural network that simultaneously trains heterogeneous data and increases the performance of diabetic retinopathy classification in terms of sensitivity and specificity has been proposed to improve the accuracy of DR screening."
"Noninvasive Blood Glucose Monitoring Using Spatiotemporal ECG and PPG Feature Fusion and Weight-Based Choquet Integral Multimodel Approach","https://scispace.com/paper/noninvasive-blood-glucose-monitoring-using-spatiotemporal-enivozef","2023","Journal Article","IEEE transactions on neural networks and learning systems","","10.1109/tnnls.2023.3279383","","change of blood glucose (BG) level stimulates the autonomic nervous system leading to variation in both human's electrocardiogram (ECG) and photoplethysmogram (PPG). In this article, we aimed to construct a novel multimodal framework based on ECG and PPG signal fusion to establish a universal BG monitoring model. This is proposed as a spatiotemporal decision fusion strategy that uses weight-based Choquet integral for BG monitoring. Specifically, the multimodal framework performs three-level fusion. First, ECG and PPG signals are collected and coupled into different pools. Second, the temporal statistical features and spatial morphological features in the ECG and PPG signals are extracted through numerical analysis and residual networks, respectively. Furthermore, the suitable temporal statistical features are determined with three feature selection techniques, and the spatial morphological features are compressed by deep neural networks (DNNs). Lastly, weight-based Choquet integral multimodel fusion is integrated for coupling different BG monitoring algorithms based on the temporal statistical features and spatial morphological features. To verify the feasibility of the model, a total of 103 days of ECG and PPG signals encompassing 21 participants were collected in this article. The BG levels of participants ranged between 2.2 and 21.8 mmol/L. The results obtained show that the proposed model has excellent BG monitoring performance with a root-mean-square error (RMSE) of 1.49 mmol/L, mean absolute relative difference (MARD) of 13.42%, and Zone A + B of 99.49% in tenfold cross-validation. Therefore, we conclude that the proposed fusion approach for BG monitoring has potentials in practical applications of diabetes management. ","In this paper , a novel multimodal framework based on ECG and photoplethysmogram (PPG) signal fusion is proposed to establish a universal BG monitoring model."
"Deep Multitask Learning by Stacked Long Short-Term Memory for Predicting Personalized Blood Glucose Concentration","https://scispace.com/paper/deep-multitask-learning-by-stacked-long-short-term-memory-23u33v0v","2023","Journal Article","IEEE Journal of Biomedical and Health Informatics","Md. Maruf Hossain Shuvo
Syed K. Islam","10.1109/JBHI.2022.3233486","","The adverse glycemic events triggered by the inaccurate insulin infusion in Type I diabetes (T1D) can lead to fatal complications. Predicting blood glucose concentration (BGC) based on clinical health records is critical for control algorithms in the artificial pancreas (AP) and aiding in medical decision support. This paper presents a novel deep learning (DL) model incorporating multitask learning (MTL) for personalized blood glucose prediction. The network architecture consists of shared and clustered hidden layers. Two layers of stacked long short-term memory (LSTM) form the shared hidden layers that learn generalized features from all subjects. The clustered hidden layers comprise two dense layers adapting to the gender-specific variability in the data. Finally, the subject-specific dense layers offer additional fine-tuning to personalized glucose dynamics resulting in an accurate BGC prediction at the output. OhioT1DM clinical dataset is used for the training and performance evaluation of the proposed model. A detailed analytical and clinical assessment have been performed using root mean square (RMSE), mean absolute error (MAE), and Clarke error grid analysis (EGA), respectively, which demonstrates the robustness and reliability of the proposed method. Consistently leading performance has been achieved for 30- (RMSE = 16.06 <inline-formula><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 2.74, MAE = 10.64 <inline-formula><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 1.35), 60- (RMSE = 30.89 <inline-formula><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 4.31, MAE = 22.07 <inline-formula><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 2.96), 90- (RMSE = 40.51 <inline-formula><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 5.16, MAE = 30.16 <inline-formula><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 4.10), and 120-minute (RMSE = 47.39 <inline-formula><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 5.62, MAE = 36.36 <inline-formula><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 4.54) prediction horizon (PH). In addition, the EGA analysis confirms the clinical feasibility by maintaining more than 94% BGC predictions in the clinically safe zone for up to 120-minute PH. Moreover, the improvement is established by benchmarking against the state-of-the-art statistical, machine learning (ML), and deep learning (DL) methods.","In this paper , a novel deep learning (DL) model incorporating multitask learning (MTL) for personalized blood glucose prediction is presented, where two layers of stacked long short-term memory (LSTM) form the shared hidden layers that learn generalized features from all subjects."
"A Review on Data Fusion of Multidimensional Medical and Biomedical Data","https://scispace.com/paper/a-review-on-data-fusion-of-multidimensional-medical-and-3btku6y3","2022","Journal Article","Molecules","Kazi Sultana Farhana Azam
Oleg Ryabchykov
Thomas Bocklitz","10.3390/molecules27217448","https://scispace.com/pdf/a-review-on-data-fusion-of-multidimensional-medical-and-3btku6y3.pdf","Data fusion aims to provide a more accurate description of a sample than any one source of data alone. At the same time, data fusion minimizes the uncertainty of the results by combining data from multiple sources. Both aim to improve the characterization of samples and might improve clinical diagnosis and prognosis. In this paper, we present an overview of the advances achieved over the last decades in data fusion approaches in the context of the medical and biomedical fields. We collected approaches for interpreting multiple sources of data in different combinations: image to image, image to biomarker, spectra to image, spectra to spectra, spectra to biomarker, and others. We found that the most prevalent combination is the image-to-image fusion and that most data fusion approaches were applied together with deep learning or machine learning methods.","In this article , the authors present an overview of the advances achieved over the last decades in data fusion approaches in the context of the medical and biomedical fields, and they collected approaches for interpreting multiple sources of data in different combinations."
"Dual-level Deep Evidential Fusion: Integrating multimodal information for enhanced reliable decision-making in deep learning","https://scispace.com/paper/dual-level-deep-evidential-fusion-integrating-multimodal-57epj9f0ru","2023","Journal Article","Information Fusion","Zhimin Shao
Weibei Dou
Yu Pan","10.1016/j.inffus.2023.102113","","Multimodal learning has gained significant attention in recent years for combining information from different modalities using Deep Neural Networks (DNNs). However, existing approaches often overlook the varying importance of modalities and neglect uncertainty estimation, leading to limited generalization and unreliable predictions. In this paper, we propose a novel algorithm, Dual-level Deep Evidential Fusion (DDEF), to address these challenges by integrating multimodal information at both the Basic Belief Assignment (BBA) level and multimodal level, for enhancing accuracy, robustness, and reliability. The proposed DDEF approach utilizes the Dirichlet framework and BBA methods to connect neural network outputs with Dirichlet distribution parameters, enabling effective uncertainty estimation, and the Dempster-Shafer Theory (DST) is used for dual-level fusion, facilitating the fusion of evidence from two BBA methods and multiple modalities. It has been validated by two experiments on synthetic digit classification, and real-world medical prognosis after brain-computer interface (BCI) treatment, and by demonstrating superior performance compared to existing methods. Our findings emphasize the importance of considering multimodal integration and uncertainty estimation for reliable decision-making in deep learning. ","This paper proposes Dual-level Deep Evidential Fusion (DDEF), a novel algorithm integrating multimodal information at two levels to enhance accuracy, robustness, and reliability in deep learning, utilizing Dirichlet distribution and Dempster-Shafer Theory for uncertainty estimation and evidence fusion."
"Deep Multitask Learning by Stacked Long Short-Term Memory for Predicting Personalized Blood Glucose Concentration","https://scispace.com/paper/deep-multitask-learning-by-stacked-long-short-term-memory-2xufjrzz","2023","Journal Article","IEEE Journal of Biomedical and Health Informatics","","10.1109/jbhi.2022.3233486","","The adverse glycemic events triggered by the inaccurate insulin infusion in Type I diabetes (T1D) can lead to fatal complications. Predicting blood glucose concentration (BGC) based on clinical health records is critical for control algorithms in the artificial pancreas (AP) and aiding in medical decision support. This paper presents a novel deep learning (DL) model incorporating multitask learning (MTL) for personalized blood glucose prediction. The network architecture consists of shared and clustered hidden layers. Two layers of stacked long short-term memory (LSTM) form the shared hidden layers that learn generalized features from all subjects. The clustered hidden layers comprise two dense layers adapting to the gender-specific variability in the data. Finally, the subject-specific dense layers offer additional fine-tuning to personalized glucose dynamics resulting in an accurate BGC prediction at the output. OhioT1DM clinical dataset is used for the training and performance evaluation of the proposed model. A detailed analytical and clinical assessment have been performed using root mean square (RMSE), mean absolute error (MAE), and Clarke error grid analysis (EGA), respectively, which demonstrates the robustness and reliability of the proposed method. Consistently leading performance has been achieved for 30- (RMSE = 16.06 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 2.74, MAE = 10.64 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 1.35), 60- (RMSE = 30.89 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 4.31, MAE = 22.07 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 2.96), 90- (RMSE = 40.51 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 5.16, MAE = 30.16 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 4.10), and 120-minute (RMSE = 47.39 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 5.62, MAE = 36.36 <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$\pm$</tex-math></inline-formula> 4.54) prediction horizon (PH). In addition, the EGA analysis confirms the clinical feasibility by maintaining more than 94% BGC predictions in the clinically safe zone for up to 120-minute PH. Moreover, the improvement is established by benchmarking against the state-of-the-art statistical, machine learning (ML), and deep learning (DL) methods. ","In this paper , a novel deep learning (DL) model incorporating multitask learning (MTL) for personalized blood glucose prediction is presented, where two layers of stacked long short-term memory (LSTM) form the shared hidden layers that learn generalized features from all subjects."
"Dual Low-Rank Multimodal Fusion","https://scispace.com/paper/dual-low-rank-multimodal-fusion-4q04itrucn","2020","Proceedings Article","Empirical Methods in Natural Language Processing","Tao Jin
Siyu Huang
Yingming Li
Zhongfei Zhang","10.18653/V1/2020.FINDINGS-EMNLP.35","https://scispace.com/pdf/dual-low-rank-multimodal-fusion-4q04itrucn.pdf","Tensor-based fusion methods have been proven effective in multimodal fusion tasks. However, existing tensor-based methods make a poor use of the fine-grained temporal dynamics of multimodal sequential features. Motivated by this observation, this paper proposes a novel multimodal fusion method called Fine-Grained Temporal Low-Rank Multimodal Fusion (FT-LMF). FT-LMF correlates the features of individual time steps between multiple modalities, while it involves multiplications of high-order tensors in its calculation. This paper further proposes Dual Low-Rank Multimodal Fusion (Dual-LMF) to reduce the computational complexity of FT-LMF through low-rank tensor approximation along dual dimensions of input features. Dual-LMF is conceptually simple and practically effective and efficient. Empirical studies on benchmark multimodal analysis tasks show that our proposed methods outperform the state-of-the-art tensor-based fusion methods with a similar computational complexity.","Empirical studies on benchmark multimodal analysis tasks show that the proposed methods outperform the state-of-the-art tensor-based fusion methods with a similar computational complexity."
"A multimodal approach to cardiovascular risk stratification in patients with type 2 diabetes incorporating retinal, genomic and clinical features","https://scispace.com/paper/a-multimodal-approach-to-cardiovascular-risk-stratification-28vll1ceu5","2019","Journal Article","Scientific Reports","Ahmed E. Fetit
Alex S. F. Doney
Stephen Hogg
Ruixuan Wang
Tom MacGillivray
Joanna M. Wardlaw
Fergus N. Doubal
Gareth J. McKay
Stephen J. McKenna
Emanuele Trucco","10.1038/S41598-019-40403-1","https://scispace.com/pdf/a-multimodal-approach-to-cardiovascular-risk-stratification-28vll1ceu5.pdf","Cardiovascular diseases are a public health concern; they remain the leading cause of morbidity and mortality in patients with type 2 diabetes. Phenotypic information available from retinal fundus images and clinical measurements, in addition to genomic data, can identify relevant biomarkers of cardiovascular health. In this study, we assessed whether such biomarkers stratified risks of major adverse cardiac events (MACE). A retrospective analysis was carried out on an extract from the Tayside GoDARTS bioresource of participants with type 2 diabetes (n = 3,891). A total of 519 features were incorporated, summarising morphometric properties of the retinal vasculature, various single nucleotide polymorphisms (SNPs), as well as routine clinical measurements. After imputing missing features, a predictive model was developed on a randomly sampled set (n = 2,918) using L1-regularised logistic regression (lasso). The model was evaluated on an independent set (n = 973) and its performance associated with overall hazard rate after censoring (log-rank p < 0.0001), suggesting that multimodal features were able to capture important knowledge for MACE risk assessment. We further showed through a bootstrap analysis that all three sources of information (retinal, genetic, routine clinical) offer robust signal. Particularly robust features included: tortuousity, width gradient, and branching point retinal groupings; SNPs known to be associated with blood pressure and cardiovascular phenotypic traits; age at imaging; clinical measurements such as blood pressure and high density lipoprotein. This novel approach could be used for fast and sensitive determination of future risks associated with MACE.","A novel approach could be used for fast and sensitive determination of future risks associated with MACE, showing through a bootstrap analysis that all three sources of information (retinal, genetic, routine clinical) offer robust signal."
"Diabetes detection based on machine learning and deep learning approaches","https://scispace.com/paper/diabetes-detection-based-on-machine-learning-and-deep-2fvfx2it45","2023","Journal Article","Multimedia Tools and Applications","Boon Feng Wee
Saaveethya Sivakumar
King Hann Lim
W. K. Wong
Filbert H. Juwono","10.1007/s11042-023-16407-5","","Abstract The increasing number of diabetes individuals in the globe has alarmed the medical sector to seek alternatives to improve their medical technologies. Machine learning and deep learning approaches are active research in developing intelligent and efficient diabetes detection systems. This study profoundly investigates and discusses the impacts of the latest machine learning and deep learning approaches in diabetes identification/classifications. It is observed that diabetes data are limited in availability. Available databases comprise lab-based and invasive test measurements. Investigating anthropometric measurements and non-invasive tests must be performed to create a cost-effective yet high-performance solution. Several findings showed the possibility of reconstructing the detection models based on anthropometric measurements and non-invasive medical indicators. This study investigated the consequences of oversampling techniques and data dimensionality reduction through feature selection approaches. The future direction is highlighted in the research of feature selection approaches to improve the accuracy and reliability of diabetes identifications. ","Several findings showed the possibility of reconstructing the detection models based on anthropometric measurements and non-invasive medical indicators, and the consequences of oversampling techniques and data dimensionality reduction through feature selection approaches."
"Machine learning in precision diabetes care and cardiovascular risk prediction","https://scispace.com/paper/machine-learning-in-precision-diabetes-care-and-1d2wex6ls2","2023","","Cardiovascular Diabetology","Evangelos K Oikonomou
Rohan Khera","10.1186/s12933-023-01985-3","","Abstract Artificial intelligence and machine learning are driving a paradigm shift in medicine, promising data-driven, personalized solutions for managing diabetes and the excess cardiovascular risk it poses. In this comprehensive review of machine learning applications in the care of patients with diabetes at increased cardiovascular risk, we offer a broad overview of various data-driven methods and how they may be leveraged in developing predictive models for personalized care. We review existing as well as expected artificial intelligence solutions in the context of diagnosis, prognostication, phenotyping, and treatment of diabetes and its cardiovascular complications. In addition to discussing the key properties of such models that enable their successful application in complex risk prediction, we define challenges that arise from their misuse and the role of methodological standards in overcoming these limitations. We also identify key issues in equity and bias mitigation in healthcare and discuss how the current regulatory framework should ensure the efficacy and safety of medical artificial intelligence products in transforming cardiovascular care and outcomes in diabetes. ","This comprehensive review of machine learning applications in the care of patients with diabetes at increased cardiovascular risk, offers a broad overview of various data-driven methods and how they may be leveraged in developing predictive models for personalized care."
"Artificial intelligence and diabetes technology: A review.","https://scispace.com/paper/artificial-intelligence-and-diabetes-technology-a-review-3bqhlym2uw","2021","Journal Article","Metabolism-clinical and Experimental","Thibault Gautier
Leah B. Ziegler
Matthew S. Gerber
Enrique Campos-Náñez
Stephen D. Patek","10.1016/J.METABOL.2021.154872","","Artificial intelligence (AI) is widely discussed in the popular literature and is portrayed as impacting many aspects of human life, both in and out of the workplace. The potential for revolutionizing healthcare is significant because of the availability of increasingly powerful computational platforms and methods, along with increasingly informative sources of patient data, both in and out of clinical settings. This review aims to provide a realistic assessment of the potential for AI in understanding and managing diabetes, accounting for the state of the art in the methodology and medical devices that collect data, process data, and act accordingly. Acknowledging that many conflicting definitions of AI have been put forth, this article attempts to characterize the main elements of the field as they relate to diabetes, identifying the main perspectives and methods that can (i) affect basic understanding of the disease, (ii) affect understanding of risk factors (genetic, clinical, and behavioral) of diabetes development, (iii) improve diagnosis, (iv) improve understanding of the arc of disease (progression and personal/societal impact), and finally (v) improve treatment.","A review of the potential for AI in understanding and managing diabetes, accounting for the state of the art in the methodology and medical devices that collect data, process data, and act accordingly, is presented in this article."
"Artificial Intelligence for Predicting and Diagnosing Complications of Diabetes","https://scispace.com/paper/artificial-intelligence-for-predicting-and-diagnosing-vefwl88i","2022","Journal Article","Journal of diabetes science and technology","Jingtong Huang
Andrea M. Yeung
David G. Armstrong
Ashley N. Battarbee
Jorge Cuadros
Juan C. Espinoza
Samantha Kleinberg
Nestoras Mathioudakis
Mark Swerdlow
David C. Klonoff","10.1177/19322968221124583","","Artificial intelligence can use real-world data to create models capable of making predictions and medical diagnosis for diabetes and its complications. The aim of this commentary article is to provide a general perspective and present recent advances on how artificial intelligence can be applied to improve the prediction and diagnosis of six significant complications of diabetes including (1) gestational diabetes, (2) hypoglycemia in the hospital, (3) diabetic retinopathy, (4) diabetic foot ulcers, (5) diabetic peripheral neuropathy, and (6) diabetic nephropathy.","A general perspective is provided and recent advances on how artificial intelligence can be applied to improve the prediction and diagnosis of six significant complications of diabetes including gestational diabetes, hypoglycemia in the hospital, diabetic retinopathy, diabetes foot ulcers, diabetic peripheral neuropathy, and diabetic nephropathy are presented."
"Cross-Modal Health State Estimation","https://scispace.com/paper/cross-modal-health-state-estimation-1a9y6dmvcb","2018","Proceedings Article","ACM Multimedia","Nitish Nag
Vaibhav Pandey
Preston J. Putzel
Hari Bhimaraju
Srikanth Krishnan
Ramesh Jain","10.1145/3240508.3241913","https://scispace.com/pdf/cross-modal-health-state-estimation-1a9y6dmvcb.pdf","Individuals create and consume more diverse data about themselves today than any time in history. Sources of this data include wearable devices, images, social media, geo-spatial information and more. A tremendous opportunity rests within cross-modal data analysis that leverages existing domain knowledge methods to understand and guide human health. Especially in chronic diseases, current medical practice uses a combination of sparse hospital based biological metrics (blood tests, expensive imaging, etc.) to understand the evolving health status of an individual. Future health systems must integrate data created at the individual level to better understand health status perpetually, especially in a cybernetic framework. In this work we fuse multiple user created and open source data streams along with established biomedical domain knowledge to give two types of quantitative state estimates of cardiovascular health. First, we use wearable devices to calculate cardiorespiratory fitness (CRF), a known quantitative leading predictor of heart disease which is not routinely collected in clinical settings. Second, we estimate inherent genetic traits, living environmental risks, circadian rhythm, and biological metrics from a diverse dataset. Our experimental results on 24 subjects demonstrate how multi-modal data can provide personalized health insight. Understanding the dynamic nature of health status will pave the way for better health based recommendation engines, better clinical decision making and positive lifestyle changes.","In this article, the authors use wearable devices to calculate cardiorespiratory fitness (CRF), a known quantitative leading predictor of heart disease which is not routinely collected in clinical settings."
"Multi-Modality Approaches for Medical Support Systems: A Systematic Review of the Last Decade","https://scispace.com/paper/multi-modality-approaches-for-medical-support-systems-a-1xlec3gofh","2023","Journal Article","Information Fusion","Massimo Salvi
Hui Wen Loh
Silvia Seoni
Prabal Datta Barua
Salvador García
F. Molinari
U. R. Acharya","10.1016/j.inffus.2023.102134","","Healthcare traditionally relies on single-modality approaches, which limit the information available for medical decisions. However, advancements in technology and the availability of diverse data sources have made it feasible to integrate multiple modalities and gain a more comprehensive understanding of patients' conditions. Multi-modality approaches involve fusing and analyzing various data types, including medical images, biosignals, clinical records, and other relevant sources. This systematic review provides a comprehensive exploration of the multi-modality approaches in healthcare, with a specific focus on disease diagnosis and prognosis. The adoption of multi-modality approaches in healthcare is crucial for personalized medicine, as it enables a comprehensive profile of each patient, considering their genetic makeup, imaging characteristics, clinical history, and other relevant factors. The review also discusses the technical challenges associated with fusing heterogeneous multimodal data and highlights the emergence of deep learning approaches as a powerful paradigm for multimodal data integration. ","Multi-modality approaches involve fusing and analyzing various data types, including medical images, bio-signals, clinical records, to gain a more comprehensive understanding of patients ’ conditions."
"Multi-modal Multi-instance Learning Using Weakly Correlated Histopathological Images and Tabular Clinical Information","https://scispace.com/paper/multi-modal-multi-instance-learning-using-weakly-correlated-4hw0abd7ye","2021","Book Chapter","Medical Image Computing and Computer-Assisted Intervention","Hang Li
Fan Yang
Xiaohan Xing
Xiaohan Xing
Yu Zhao
Jun Zhang
Yueping Liu
Mengxue Han
Junzhou Huang
Liansheng Wang
Jianhua Yao","10.1007/978-3-030-87237-3_51","","The fusion of heterogeneous medical data is essential in precision medicine to assist medical experts in treatment decision-making. However, there is often little explicit correlation between data from different modalities such as histopathological images and tabular clinical data. Besides, attention-based multi-instance learning (MIL) often lacks sufficient supervision to assign appropriate attention weights for informative image patches and thus generates a good global representation for the whole image. In this paper, we propose a novel multi-modal multi-instance joint learning method, which fuses different modalities and magnification scales as a cross-modal representation to capture the potential complementary information and recalibrate the features in each modality. Furthermore, we leverage the information from tabular clinical data to optimize the MIL bag representation in the imaging modality. The proposed method is evaluated on a challenging medical task, i.e., lymph node metastasis (LNM) prediction of breast cancer, and achieves the state-of-the-art performance with AUC of 0.8844, outperforming the AUC of 0.7111 using histopathological images or the AUC of 0.8312 using tabular clinical data alone. An open-source implementation of our approach can be found at https://github.com/yfzon/Multi-modal-Multi-instance-Learning.","Zhang et al. as mentioned in this paper proposed a multi-modal multi-instance joint learning method, which fuses different modalities and magnification scales as a crossmodal representation to capture the potential complementary information and recalibrate the features in each modality."
"DMC-Fusion: Deep Multi-Cascade Fusion With Classifier-Based Feature Synthesis for Medical Multi-Modal Images","https://scispace.com/paper/dmc-fusion-deep-multi-cascade-fusion-with-classifier-based-1un8nm8t29","2021","Journal Article","IEEE Journal of Biomedical and Health Informatics","Qing Zuo
Jianping Zhang
Yin Yang","10.1109/JBHI.2021.3083752","","Multi-modal medical image fusion is a challenging yet important task for precision diagnosis and surgical planning in clinical practice. Although single feature fusion strategy such as Densefuse has achieved inspiring performance, it tends to be not fully preserved for the source image features. In this paper, a deep multi-fusion framework with classifier-based feature synthesis is proposed to automatically fuse multi-modal medical images. It consists of a pre-trained autoencoder based on dense connections, a feature classifier and a multi-cascade fusion decoder with separately fusing high-frequency and low-frequency. The encoder and decoder are transferred from MS-COCO datasets and pre-trained simultaneously on multi-modal medical image public datasets to extract features. The feature classification is conducted through Gaussian high-pass filtering and the peak signal to noise ratio thresholding, then feature maps in each layer of the pre-trained Dense-Block and decoder are divided into high-frequency and low-frequency sequences. Specifically, in proposed feature fusion block, parameter-adaptive pulse coupled neural network and $\ell _1$ -weighted are employed to fuse high-frequency and low-frequency, respectively. Finally, we design a novel multi-cascade fusion decoder on total decoding feature stage to selectively fuse useful information from different modalities. We also validate our approach for the brain disease classification using the fused images, and a statistical significance test is performed to illustrate that the improvement in classification performance is due to the fusion. Experimental results demonstrate that the proposed method achieves the state-of-the-art performance in both qualitative and quantitative evaluations.","In this article, a deep multi-fusion framework with classifier-based feature synthesis is proposed to automatically fuse multi-modal medical images, which consists of a pre-trained autoencoder based on dense connections, a feature classifier and a multi-cascade fusion decoder with separately fusing high-frequency and low-frequency."
"Personalized Blood Glucose Prediction for Type 1 Diabetes Using Evidential Deep Learning and Meta-Learning","https://scispace.com/paper/personalized-blood-glucose-prediction-for-type-1-diabetes-1cvgsquy","2023","Journal Article","IEEE Transactions on Biomedical Engineering","","10.1109/tbme.2022.3187703","https://scispace.com/pdf/personalized-blood-glucose-prediction-for-type-1-diabetes-1cvgsquy.pdf","The availability of large amounts of data from continuous glucose monitoring (CGM), together with the latest advances in deep learning techniques, have opened the door to a new paradigm of algorithm design for personalized blood glucose (BG) prediction in type 1 diabetes (T1D) with superior performance. However, there are several challenges that prevent the widespread implementation of deep learning algorithms in actual clinical settings, including unclear prediction confidence and limited training data for new T1D subjects. To this end, we propose a novel deep learning framework, Fast-adaptive and Confident Neural Network (FCNN), to meet these clinical challenges. In particular, an attention-based recurrent neural network is used to learn representations from CGM input and forward a weighted sum of hidden states to an evidential output layer, aiming to compute personalized BG predictions with theoretically supported model confidence. The model-agnostic meta-learning is employed to enable fast adaptation for a new T1D subject with limited training data. The proposed framework has been validated on three clinical datasets. In particular, for a dataset including 12 subjects with T1D, FCNN achieved a root mean square error of 18.64±2.60 mg/dL and 31.07±3.62 mg/dL for 30 and 60-minute prediction horizons, respectively, which outperformed all the considered baseline methods with significant improvements. These results indicate that FCNN is a viable and effective approach for predicting BG levels in T1D. The well-trained models can be implemented in smartphone apps to improve glycemic control by enabling proactive actions through real-time glucose alerts. ","In this article , an attention-based recurrent neural network is used to learn representations from continuous glucose monitoring (CGM) input and forward a weighted sum of hidden states to an evidential output layer, aiming to compute personalized BG predictions with theoretically supported model confidence."
